Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
138,2022-11-19,6,Family,Bus Tour,Keep operation,Half Day,54.0,7,27,2022-12-16,3,Partner Site,Transaction,138,Jodi Miles,Male,Boomer,Married,nelsondakota@example.net,Solo Traveler
139,2022-05-11,4,Spa&Relax,Self-Guided,Mouth including describe,Morning,108.26,3,16,2022-05-27,3,Partner Site,PayPal,139,Chris Richardson,Male,Gen X,Divorced,rossdavid@example.net,Family
140,2022-06-27,4,Spa&Relax,VIP Experience,Fly fund employee,Morning,105.61,8,19,2022-07-16,4,Website,PayPal,140,Donna Cameron MD,Male,Millennial,Single,trujillotiffany@example.net,Solo Traveler
141,2022-08-20,1,Culture,Group Tour,Main receive million,Whole Day,89.34,10,16,2022-09-05,3,Partner Site,PayPal,141,Michael Jones,Male,Millennial,Widowed,qmoran@example.com,Luxury Seeker
142,2022-09-24,2,Sport,Self-Guided,Occur state not,Evening,27.22,1,27,2022-10-21,3,Mobile App,Transaction,142,Thomas Nunez,Female,Gen X,Divorced,paulespinoza@example.net,Solo Traveler
143,2022-11-27,2,Sport,Walking Tour,Ok others research,Whole Day,99.38,2,4,2022-12-01,4,Website,Transaction,143,Nancy Walls,Male,Boomer,Married,lisaporter@example.net,Family
144,2022-08-12,2,Sport,VIP Experience,Write water record,Personalized,105.32,8,5,2022-08-17,4,Travel Agency,PayPal,144,Sheryl Rodriguez,Male,Millennial,Married,richardanderson@example.org,Business Traveler
145,2022-07-16,5,Gastronomy,Group Tour,Bank free,Morning,129.3,1,4,2022-07-20,3,Partner Site,Card,145,Michelle Mann,Female,Millennial,Divorced,kimberly74@example.com,Solo Traveler
146,2022-12-26,3,Adventure,Bus Tour,In those road,Whole Day,32.01,9,27,2023-01-22,1,Mobile App,Transaction,146,Brianna Newman,Female,Boomer,Widowed,andrew46@example.com,Budget Traveler
147,2022-10-14,1,Culture,Group Tour,Ten stop explain,Whole Day,155.21,10,23,2022-11-06,2,Partner Site,PayPal,147,Sarah Summers,Male,Gen Z,Single,belinda47@example.com,Solo Traveler
148,2022-03-12,4,Spa&Relax,Walking Tour,Air,Evening,50.25,9,8,2022-03-20,3,Website,Transaction,148,Zachary Fitzgerald,Male,Millennial,Widowed,kevincowan@example.net,Budget Traveler
149,2022-06-25,2,Sport,Self-Guided,Why ten,Whole Day,81.86,7,13,2022-07-08,3,Partner Site,Transaction,149,Diane Lowe,Male,Gen Z,Widowed,mccormickjohn@example.net,Family
150,2022-06-29,3,Adventure,Walking Tour,Process parent,Whole Day,32.99,6,6,2022-07-05,3,Website,PayPal,150,Sharon Serrano,Male,Gen X,Widowed,alawson@example.com,Business Traveler
151,2022-07-10,3,Adventure,Walking Tour,More threat,Half Day,192.27,8,4,2022-07-14,1,Website,Transaction,151,John Skinner,Female,Millennial,Married,thompsonedward@example.com,Business Traveler
152,2022-02-23,5,Gastronomy,Guided Tour,Station fish,Personalized,62.97,10,16,2022-03-11,2,Website,Card,152,Kimberly Galvan,Male,Gen Z,Single,patrick22@example.org,Business Traveler
153,2022-04-15,3,Adventure,Bus Tour,Present discuss political,Whole Day,29.96,8,16,2022-05-01,3,Mobile App,Card,153,Angela Harrington PhD,Female,Millennial,Divorced,stevenwalter@example.org,Luxury Seeker
154,2022-01-24,2,Sport,Bus Tour,Mr act reach,Evening,89.2,4,6,2022-01-30,3,Travel Agency,PayPal,154,Zachary Armstrong,Male,Gen X,Divorced,annrosales@example.com,Luxury Seeker
155,2022-05-23,4,Spa&Relax,Guided Tour,Leg,Half Day,48.3,7,10,2022-06-02,3,Travel Agency,Card,155,Chelsea Deleon,Male,Millennial,Married,johnsonjasmine@example.net,Family
156,2022-02-21,2,Sport,Guided Tour,Soon feel,Evening,27.92,4,24,2022-03-17,2,Mobile App,Card,156,Michelle Martinez,Female,Gen X,Widowed,burtonmegan@example.org,Budget Traveler
157,2022-07-18,6,Family,Self-Guided,Fish speak area,Personalized,58.54,5,16,2022-08-03,1,Travel Agency,Card,157,Colin Scott,Male,Gen Z,Single,ghill@example.com,Business Traveler
158,2022-11-23,2,Sport,Self-Guided,Why buy,Half Day,70.39,3,23,2022-12-16,4,Mobile App,PayPal,158,Christopher Rodriguez,Female,Gen X,Married,julieray@example.org,Luxury Seeker
159,2022-01-31,6,Family,VIP Experience,Care,Half Day,46.81,10,17,2022-02-17,2,Travel Agency,PayPal,159,Cory Stevenson,Male,Gen Z,Married,robinsonbecky@example.net,Business Traveler
160,2022-02-22,4,Spa&Relax,Group Tour,Fire thought medical,Evening,116.05,2,8,2022-03-02,3,Partner Site,PayPal,160,William Simpson,Female,Gen X,Divorced,barry21@example.net,Family
161,2022-04-15,3,Adventure,Guided Tour,Be summer appear set,Personalized,182.68,8,24,2022-05-09,2,Travel Agency,Card,161,Sarah Morgan,Female,Millennial,Married,tamarasmith@example.net,Luxury Seeker
162,2022-07-06,3,Adventure,VIP Experience,Political yourself so,Half Day,56.51,6,7,2022-07-13,3,Travel Agency,Transaction,162,Savannah Stanley,Male,Boomer,Divorced,lindseysarah@example.org,Budget Traveler
163,2022-09-04,5,Gastronomy,Guided Tour,Subject Republican people,Whole Day,39.28,7,8,2022-09-12,3,Mobile App,Card,163,Michael Weber,Male,Boomer,Divorced,yacevedo@example.net,Family
164,2022-12-04,6,Family,Bus Tour,Magazine drop,Personalized,88.07,6,13,2022-12-17,4,Website,PayPal,164,Linda Rios,Female,Gen Z,Widowed,rodriguezjoshua@example.org,Budget Traveler
165,2022-10-12,5,Gastronomy,Bus Tour,Sport real,Whole Day,137.4,4,12,2022-10-24,2,Mobile App,Card,165,Mrs. Ebony Acevedo MD,Female,Boomer,Married,emily88@example.org,Family
166,2022-11-13,1,Culture,Walking Tour,Investment,Half Day,80.34,9,11,2022-11-24,3,Website,Card,166,Gregory Farley,Male,Gen X,Single,sotochristina@example.org,Budget Traveler
167,2022-09-03,2,Sport,Group Tour,Relationship couple,Half Day,167.92,3,29,2022-10-02,1,Mobile App,Card,167,Brianna Norris,Male,Gen Z,Widowed,chelseaanderson@example.net,Luxury Seeker
168,2022-10-11,5,Gastronomy,Guided Tour,Anything your,Half Day,133.53,1,27,2022-11-07,4,Travel Agency,Transaction,168,Gregory Watts,Female,Boomer,Married,gmontgomery@example.com,Budget Traveler
169,2022-06-22,4,Spa&Relax,Walking Tour,Throw central,Personalized,132.05,7,25,2022-07-17,3,Travel Agency,Card,169,Tiffany Jensen,Female,Gen X,Widowed,janet13@example.org,Business Traveler
170,2022-05-16,5,Gastronomy,Guided Tour,Late fly dark,Personalized,122.47,6,4,2022-05-20,1,Website,Card,170,Carmen Barton,Male,Gen X,Married,dshaffer@example.net,Business Traveler
171,2022-03-18,2,Sport,Self-Guided,Individual,Whole Day,166.8,4,28,2022-04-15,2,Travel Agency,PayPal,171,Sharon Hicks,Male,Millennial,Widowed,kcarey@example.org,Business Traveler
172,2022-12-28,5,Gastronomy,Bus Tour,Republican well,Evening,54.4,3,10,2023-01-07,1,Website,Card,172,Michael Daniels,Male,Boomer,Divorced,keith40@example.org,Luxury Seeker
173,2022-06-06,2,Sport,Guided Tour,Investment hope,Personalized,144.4,7,7,2022-06-13,1,Website,Transaction,173,Miss Emma Brown,Female,Boomer,Divorced,laura22@example.com,Budget Traveler
174,2022-11-06,3,Adventure,Walking Tour,Energy boy series,Evening,72.82,5,3,2022-11-09,4,Partner Site,Transaction,174,Dylan Poole,Male,Millennial,Widowed,jasminedunn@example.com,Family
175,2022-12-16,5,Gastronomy,Group Tour,Wish game score,Personalized,47.24,10,30,2023-01-15,1,Website,Transaction,175,Ricardo Byrd,Male,Gen Z,Divorced,hthomas@example.org,Solo Traveler
176,2022-06-05,2,Sport,Guided Tour,Message finish during,Half Day,94.92,1,1,2022-06-06,3,Mobile App,Transaction,176,Zachary Perez,Male,Millennial,Divorced,lisa09@example.net,Business Traveler
177,2022-02-23,2,Sport,Walking Tour,Over measure prepare,Whole Day,194.05,4,15,2022-03-10,2,Website,Card,177,Anthony Joseph,Male,Gen X,Divorced,gordongrace@example.org,Luxury Seeker
178,2022-09-07,2,Sport,Guided Tour,Hundred full model,Evening,42.42,1,17,2022-09-24,1,Website,Transaction,178,Mrs. Amber Medina,Female,Millennial,Married,samuel95@example.org,Business Traveler
179,2022-08-15,1,Culture,Guided Tour,Section recognize simply,Whole Day,27.06,6,6,2022-08-21,1,Website,PayPal,179,Terri King,Male,Boomer,Divorced,karen49@example.net,Business Traveler
180,2022-12-11,6,Family,Walking Tour,Sense admit,Morning,188.88,3,16,2022-12-27,1,Travel Agency,Transaction,180,Francisco Nelson,Female,Boomer,Widowed,whitealicia@example.org,Luxury Seeker
181,2022-11-21,1,Culture,Walking Tour,South threat,Personalized,191.9,6,4,2022-11-25,2,Website,Transaction,181,Dominique Macdonald,Female,Millennial,Married,rebecca22@example.net,Luxury Seeker
182,2022-04-02,3,Adventure,Bus Tour,Perhaps of,Half Day,49.6,2,13,2022-04-15,3,Travel Agency,Transaction,182,Stefanie Fritz,Male,Gen X,Single,eric96@example.net,Solo Traveler
183,2022-03-27,2,Sport,Guided Tour,Together,Half Day,167.5,8,13,2022-04-09,3,Website,Transaction,183,Scott Colon,Female,Gen X,Divorced,andrew47@example.net,Business Traveler
184,2022-09-11,1,Culture,Group Tour,Report attack its,Morning,154.46,4,8,2022-09-19,4,Website,Card,184,Sandra Hunter,Female,Gen Z,Widowed,smithjennifer@example.com,Business Traveler
185,2022-10-07,6,Family,Bus Tour,Serve girl clearly,Evening,60.23,1,16,2022-10-23,4,Mobile App,PayPal,185,Theodore Garza,Male,Millennial,Divorced,patrick31@example.org,Solo Traveler
186,2022-06-18,5,Gastronomy,Self-Guided,Hard today hard,Personalized,63.38,4,12,2022-06-30,1,Travel Agency,Card,186,Mark Parrish,Male,Millennial,Single,williamserin@example.net,Budget Traveler
187,2022-11-12,5,Gastronomy,Self-Guided,Dark ok,Evening,119.93,3,5,2022-11-17,2,Mobile App,Card,187,Angela Sanders,Female,Boomer,Married,alexander55@example.net,Luxury Seeker
188,2022-06-06,2,Sport,Bus Tour,Experience begin use,Half Day,60.98,5,9,2022-06-15,2,Mobile App,PayPal,188,Susan Bright,Female,Gen Z,Single,christine28@example.org,Budget Traveler
189,2022-10-08,6,Family,Self-Guided,Him chance senior thank,Half Day,54.61,1,9,2022-10-17,3,Travel Agency,PayPal,189,Brian Long,Female,Boomer,Widowed,xknapp@example.com,Solo Traveler
190,2022-09-24,6,Family,Group Tour,Seem top I,Whole Day,133.81,3,1,2022-09-25,3,Website,PayPal,190,Daniel Reyes,Female,Millennial,Divorced,william17@example.org,Luxury Seeker
191,2022-02-02,1,Culture,VIP Experience,Institution statement,Morning,62.21,10,4,2022-02-06,2,Website,Card,191,James Perez,Male,Boomer,Widowed,juanrichards@example.com,Family
192,2022-12-27,4,Spa&Relax,VIP Experience,Dinner exist,Whole Day,157.81,3,13,2023-01-09,4,Travel Agency,PayPal,192,Thomas Gordon,Female,Gen Z,Single,christopher62@example.net,Solo Traveler
193,2022-07-24,4,Spa&Relax,Bus Tour,Yourself out,Evening,40.62,5,27,2022-08-20,4,Travel Agency,Transaction,193,Jermaine Roberts,Female,Boomer,Widowed,odoyle@example.net,Solo Traveler
194,2022-04-07,4,Spa&Relax,VIP Experience,School argue apply,Half Day,185.52,6,10,2022-04-17,1,Mobile App,Transaction,194,Joshua Coleman,Male,Boomer,Widowed,cbarton@example.com,Family
195,2022-03-25,5,Gastronomy,Self-Guided,Second friend,Personalized,52.99,5,14,2022-04-08,3,Travel Agency,PayPal,195,Timothy Franco,Male,Gen X,Divorced,pattersonjodi@example.net,Solo Traveler
196,2022-09-15,5,Gastronomy,Guided Tour,Turn particularly though,Whole Day,28.61,4,22,2022-10-07,4,Travel Agency,Transaction,196,Marcia Burton,Male,Gen X,Married,trodriguez@example.com,Business Traveler
197,2022-04-28,2,Sport,Group Tour,Small management according,Half Day,141.56,3,3,2022-05-01,1,Partner Site,PayPal,197,Tina Foley,Female,Millennial,Divorced,ztorres@example.org,Luxury Seeker
198,2022-03-21,6,Family,Group Tour,Theory dark college,Whole Day,196.5,8,3,2022-03-24,2,Travel Agency,PayPal,198,Joshua Jordan,Female,Millennial,Single,douglasgarcia@example.net,Budget Traveler
199,2022-09-01,6,Family,Bus Tour,Beautiful difference,Whole Day,54.62,5,5,2022-09-06,2,Mobile App,Card,199,Travis Whitney,Female,Boomer,Single,mbryant@example.org,Budget Traveler
200,2022-05-27,1,Culture,Guided Tour,Word,Whole Day,171.23,4,21,2022-06-17,2,Mobile App,Transaction,200,Christopher Becker DDS,Female,Gen Z,Divorced,robertmarquez@example.com,Family
201,2022-01-30,1,Culture,Group Tour,Least it,Half Day,107.4,9,11,2022-02-10,1,Website,PayPal,201,Robert Fritz,Male,Gen Z,Divorced,afuller@example.com,Family
202,2022-01-11,6,Family,VIP Experience,Citizen body,Whole Day,97.74,8,9,2022-01-20,4,Partner Site,Transaction,202,Natalie Martinez,Female,Millennial,Single,jonathanmelendez@example.net,Solo Traveler
203,2022-04-10,1,Culture,Group Tour,Risk company ready,Morning,35.37,7,11,2022-04-21,3,Partner Site,PayPal,203,Anita Jordan,Male,Boomer,Single,robertoturner@example.net,Family
204,2022-09-05,6,Family,Walking Tour,Ago other,Morning,41.48,3,6,2022-09-11,2,Travel Agency,PayPal,204,Tamara Mendoza,Female,Gen Z,Single,stuartjohn@example.net,Budget Traveler
205,2022-09-05,5,Gastronomy,Self-Guided,Military,Morning,184.21,1,19,2022-09-24,4,Mobile App,PayPal,205,Connie Allen MD,Female,Boomer,Married,eduran@example.org,Luxury Seeker
206,2022-05-13,6,Family,Walking Tour,Station positive,Half Day,54.95,6,17,2022-05-30,3,Mobile App,Transaction,206,Amanda Norman,Male,Boomer,Single,greenejames@example.net,Solo Traveler
207,2022-05-30,1,Culture,Guided Tour,However I,Evening,195.89,1,5,2022-06-04,2,Website,Transaction,207,Zachary Kelley,Female,Gen Z,Widowed,robert91@example.org,Luxury Seeker
208,2022-01-17,2,Sport,Group Tour,Add my,Evening,168.91,1,16,2022-02-02,2,Website,PayPal,208,Jessica Howard,Female,Boomer,Single,slewis@example.net,Solo Traveler
209,2022-10-24,5,Gastronomy,Walking Tour,Worker,Morning,181.37,7,23,2022-11-16,1,Website,PayPal,209,Robert Carrillo,Female,Millennial,Single,huynhcharles@example.com,Business Traveler
210,2022-09-04,3,Adventure,VIP Experience,Cut about,Half Day,196.25,5,19,2022-09-23,1,Travel Agency,Card,210,Duane Bailey,Female,Gen Z,Married,zdavis@example.org,Business Traveler
211,2022-04-23,5,Gastronomy,Bus Tour,Skill middle truth,Personalized,178.69,7,15,2022-05-08,2,Mobile App,PayPal,211,Matthew Jacobson,Female,Gen X,Widowed,tward@example.com,Family
212,2022-10-31,1,Culture,VIP Experience,Condition,Morning,149.43,1,29,2022-11-29,1,Travel Agency,PayPal,212,Kevin Shaw,Male,Millennial,Widowed,serranoamanda@example.net,Luxury Seeker
213,2022-10-22,1,Culture,VIP Experience,Learn read,Whole Day,147.72,7,9,2022-10-31,1,Travel Agency,Transaction,213,Douglas Boyer,Male,Gen Z,Married,gina58@example.net,Luxury Seeker
214,2022-12-08,4,Spa&Relax,Guided Tour,Age teacher join speech,Morning,78.11,3,8,2022-12-16,1,Partner Site,Transaction,214,Tonya Vargas,Male,Millennial,Married,david14@example.net,Solo Traveler
215,2022-05-17,3,Adventure,Self-Guided,Policy color far,Morning,161.06,2,9,2022-05-26,4,Partner Site,Transaction,215,Jennifer Perez,Female,Boomer,Single,brandonrodriguez@example.net,Family
216,2022-12-22,2,Sport,Bus Tour,In store,Personalized,93.82,2,29,2023-01-20,3,Website,PayPal,216,Jessica Koch,Female,Boomer,Divorced,wallen@example.org,Budget Traveler
217,2022-12-05,4,Spa&Relax,Bus Tour,Strong how picture,Personalized,65.41,2,21,2022-12-26,4,Website,PayPal,217,Phillip Cook,Male,Gen Z,Married,denniscynthia@example.org,Family
218,2022-11-05,1,Culture,Group Tour,Forget almost,Whole Day,47.96,10,15,2022-11-20,2,Mobile App,PayPal,218,Debra Wilson,Female,Gen Z,Divorced,lhernandez@example.org,Solo Traveler
219,2022-10-10,4,Spa&Relax,Group Tour,If buy draw,Morning,129.57,6,2,2022-10-12,1,Website,Transaction,219,Cynthia Benjamin,Male,Millennial,Single,schroedergilbert@example.com,Business Traveler
220,2022-07-09,4,Spa&Relax,VIP Experience,Pay star,Evening,185.28,7,24,2022-08-02,3,Travel Agency,Card,220,Joseph Smith,Female,Boomer,Single,alyssahayes@example.org,Budget Traveler
221,2022-11-03,3,Adventure,Group Tour,Last center edge,Whole Day,45.51,7,13,2022-11-16,4,Mobile App,PayPal,221,Robert Murphy,Female,Gen X,Single,pamelalowe@example.org,Luxury Seeker
222,2022-07-02,3,Adventure,Walking Tour,Police reduce local,Evening,162.57,3,28,2022-07-30,1,Mobile App,PayPal,222,Tyler Ray,Male,Gen X,Married,dunnryan@example.com,Luxury Seeker
223,2022-04-13,5,Gastronomy,Bus Tour,Popular follow,Morning,109.84,7,27,2022-05-10,4,Partner Site,Card,223,Patricia Ramirez,Male,Boomer,Single,amora@example.net,Business Traveler
224,2022-09-19,5,Gastronomy,Walking Tour,Vote guy,Morning,67.98,7,9,2022-09-28,2,Partner Site,Transaction,224,Sara Clark,Male,Gen Z,Married,rsmith@example.org,Solo Traveler
225,2022-01-07,2,Sport,VIP Experience,Such rate,Whole Day,100.39,5,27,2022-02-03,1,Website,Card,225,Christopher Smith,Male,Millennial,Single,bcrawford@example.net,Family
226,2022-04-20,5,Gastronomy,Bus Tour,Director world my,Personalized,72.44,10,17,2022-05-07,2,Travel Agency,Transaction,226,William Gonzalez,Male,Boomer,Married,clarkjulie@example.org,Budget Traveler
227,2022-01-18,2,Sport,Bus Tour,Certainly rest gas,Morning,125.32,7,25,2022-02-12,1,Travel Agency,Transaction,227,Alexa Taylor,Male,Millennial,Divorced,lisa11@example.net,Luxury Seeker
228,2022-06-17,5,Gastronomy,Bus Tour,Rest same once,Half Day,117.94,6,4,2022-06-21,2,Mobile App,Card,228,Austin Edwards,Male,Gen Z,Single,cynthiasimpson@example.com,Family
229,2022-07-25,2,Sport,Guided Tour,Do win sea,Whole Day,34.28,5,30,2022-08-24,4,Travel Agency,Transaction,229,Jasmine Zuniga,Male,Gen X,Married,vpatterson@example.com,Budget Traveler
230,2022-07-26,6,Family,Guided Tour,Past approach,Whole Day,88.18,1,26,2022-08-21,3,Mobile App,Transaction,230,John Ruiz,Female,Gen X,Married,rachelbernard@example.com,Luxury Seeker
231,2022-04-23,5,Gastronomy,Self-Guided,Support environmental medical,Morning,171.51,2,29,2022-05-22,2,Mobile App,Transaction,231,Joseph Phelps,Female,Gen X,Married,emily04@example.com,Budget Traveler
232,2022-12-16,4,Spa&Relax,Self-Guided,Sit effect newspaper,Personalized,181.64,5,1,2022-12-17,4,Travel Agency,PayPal,232,Jose Clements,Male,Boomer,Married,george09@example.com,Budget Traveler
233,2022-04-01,1,Culture,VIP Experience,And simply rather,Half Day,29.39,2,29,2022-04-30,4,Website,PayPal,233,Robert Wong,Male,Millennial,Married,julie98@example.org,Family
234,2022-01-03,1,Culture,Walking Tour,Minute stop,Evening,51.11,9,2,2022-01-05,1,Website,PayPal,234,Susan Johnson,Male,Boomer,Married,trichardson@example.org,Luxury Seeker
235,2022-08-11,5,Gastronomy,Walking Tour,Process risk,Personalized,103.47,6,30,2022-09-10,1,Travel Agency,PayPal,235,Heather Bennett,Male,Gen Z,Single,blogan@example.net,Solo Traveler
236,2022-04-08,3,Adventure,Bus Tour,Look operation,Whole Day,139.5,7,14,2022-04-22,3,Partner Site,Card,236,William Christensen,Female,Gen Z,Single,kelly89@example.com,Luxury Seeker
237,2022-09-03,6,Family,Group Tour,Radio democratic,Whole Day,94.17,8,14,2022-09-17,2,Travel Agency,PayPal,237,Maria Smith,Female,Millennial,Divorced,jay63@example.com,Family
238,2022-06-22,2,Sport,Bus Tour,Bag your hold me,Whole Day,145.75,7,29,2022-07-21,1,Website,Transaction,238,Robert Mahoney,Female,Gen Z,Divorced,zpearson@example.net,Luxury Seeker
239,2022-01-25,1,Culture,VIP Experience,Picture sort financial,Morning,123.78,10,21,2022-02-15,2,Website,Card,239,Carlos Jackson,Female,Gen X,Married,sherylcarpenter@example.com,Luxury Seeker
240,2022-08-01,5,Gastronomy,Self-Guided,Open,Evening,163.51,9,29,2022-08-30,4,Travel Agency,Transaction,240,Gabriel Thompson,Male,Boomer,Widowed,connorjoseph@example.com,Budget Traveler
241,2022-07-22,5,Gastronomy,Self-Guided,Home minute space,Evening,26.54,1,4,2022-07-26,1,Website,Transaction,241,Rebekah Jones,Male,Gen Z,Widowed,megan65@example.net,Luxury Seeker
242,2022-07-13,5,Gastronomy,Bus Tour,Employee product,Evening,92.3,6,15,2022-07-28,4,Website,Transaction,242,Megan Hines,Female,Gen X,Widowed,johnsonrichard@example.org,Luxury Seeker
243,2022-12-08,1,Culture,Guided Tour,In condition,Morning,32.45,4,19,2022-12-27,4,Partner Site,Card,243,Daniel Bradshaw,Female,Boomer,Widowed,sheilapeterson@example.net,Luxury Seeker
244,2022-09-23,4,Spa&Relax,Guided Tour,Myself increase suggest,Evening,50.66,10,21,2022-10-14,1,Travel Agency,Card,244,Juan Barnes,Female,Millennial,Single,bvalenzuela@example.org,Luxury Seeker
245,2022-03-27,1,Culture,Bus Tour,Tend book,Morning,33.37,1,25,2022-04-21,1,Website,Card,245,Carol Morris,Male,Gen X,Widowed,rmiller@example.com,Budget Traveler
246,2022-08-26,6,Family,Walking Tour,What tax fear,Whole Day,20.02,6,7,2022-09-02,1,Travel Agency,PayPal,246,Michael Gardner,Male,Gen Z,Single,carl96@example.net,Luxury Seeker
