Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
139,2021-07-25,6,Family,Self-Guided,Include learn,Half Day,52.62,4,13,2021-08-07,1,Website,Transaction,139,John Marsh,Female,Boomer,Single,thomasmaddox@example.org,Family
140,2021-06-11,3,Adventure,Group Tour,Some language participant,Evening,84.45,5,29,2021-07-10,2,Mobile App,Transaction,140,Jason Williams Jr.,Male,Gen Z,Widowed,pwalsh@example.com,Solo Traveler
141,2021-07-02,4,Spa&Relax,Walking Tour,Appear organization,Morning,174.37,10,6,2021-07-08,3,Partner Site,Transaction,141,Arthur Lewis,Male,Boomer,Single,crystal66@example.net,Family
142,2021-12-03,3,Adventure,Bus Tour,Name help,Morning,60.45,9,8,2021-12-11,2,Mobile App,Transaction,142,Thomas Hartman,Female,Millennial,Divorced,fwilliams@example.org,Family
143,2021-11-19,2,Sport,Self-Guided,Black,Whole Day,48.05,5,28,2021-12-17,3,Partner Site,Transaction,143,Chase Taylor,Male,Gen X,Widowed,jacksonrandy@example.org,Business Traveler
144,2021-12-06,6,Family,Bus Tour,Among benefit seat business,Personalized,148.02,9,13,2021-12-19,1,Website,Transaction,144,Angela Rocha,Female,Boomer,Married,grossashley@example.com,Family
145,2021-10-10,2,Sport,Self-Guided,Born situation trouble job,Evening,164.94,3,16,2021-10-26,1,Website,Card,145,Karen Brown,Female,Boomer,Widowed,campbellkevin@example.org,Luxury Seeker
146,2021-11-04,5,Gastronomy,Walking Tour,Director conference change,Morning,180.06,8,26,2021-11-30,1,Website,PayPal,146,Brian James,Male,Gen Z,Widowed,rhondastark@example.com,Luxury Seeker
147,2021-07-16,4,Spa&Relax,Walking Tour,History item certainly as,Half Day,153.57,7,30,2021-08-15,4,Travel Agency,Card,147,Alicia Patton,Male,Gen X,Single,jon49@example.com,Luxury Seeker
148,2021-05-03,6,Family,Walking Tour,Along church every,Evening,96.53,2,19,2021-05-22,1,Website,PayPal,148,Stephanie Miller,Male,Gen X,Widowed,ruthbass@example.com,Business Traveler
149,2021-09-05,6,Family,VIP Experience,Anyone receive way,Evening,106.31,9,17,2021-09-22,4,Travel Agency,Card,149,Tricia Smith,Male,Millennial,Married,kellyschmitt@example.net,Family
150,2021-10-26,6,Family,Bus Tour,Industry each,Half Day,42.67,8,19,2021-11-14,4,Travel Agency,PayPal,150,Darren Keller,Female,Boomer,Single,karl77@example.org,Solo Traveler
151,2021-11-24,4,Spa&Relax,Walking Tour,Child choice,Morning,113.39,2,13,2021-12-07,3,Partner Site,PayPal,151,Michael Gilbert,Male,Gen X,Widowed,alexisrodriguez@example.net,Business Traveler
152,2021-06-11,2,Sport,Guided Tour,Interesting rule staff,Morning,199.39,6,23,2021-07-04,1,Website,Card,152,Joseph Jackson,Male,Gen X,Single,fspencer@example.org,Luxury Seeker
153,2021-08-27,3,Adventure,Self-Guided,Analysis street,Morning,43.14,8,8,2021-09-04,3,Partner Site,PayPal,153,Jeffrey Johnson,Male,Gen Z,Divorced,cbutler@example.com,Family
154,2021-03-09,2,Sport,Walking Tour,Her plan water,Personalized,40.39,9,6,2021-03-15,3,Partner Site,Card,154,Sarah Dougherty,Female,Gen Z,Single,megan91@example.net,Solo Traveler
155,2021-01-17,4,Spa&Relax,Group Tour,Society manage,Evening,195.53,1,14,2021-01-31,2,Mobile App,Card,155,Mrs. Yolanda Murphy,Male,Gen Z,Widowed,vanessa58@example.com,Family
156,2021-10-12,5,Gastronomy,Guided Tour,Training general,Half Day,92.04,6,8,2021-10-20,3,Partner Site,Card,156,Travis Sanchez,Female,Gen X,Single,mrodriguez@example.com,Luxury Seeker
157,2021-03-06,2,Sport,Bus Tour,Maybe old player,Half Day,166.76,6,8,2021-03-14,1,Website,Card,157,Terry Marshall,Male,Millennial,Divorced,dustinlogan@example.org,Family
158,2021-11-09,3,Adventure,VIP Experience,Should international fly,Whole Day,72.6,7,15,2021-11-24,3,Partner Site,Transaction,158,Kimberly Roberts,Female,Boomer,Single,xcallahan@example.net,Luxury Seeker
159,2021-10-27,4,Spa&Relax,Walking Tour,Wonder read,Morning,97.15,2,23,2021-11-19,2,Mobile App,PayPal,159,Donald Brown,Male,Millennial,Single,cortezeric@example.org,Budget Traveler
160,2021-11-27,2,Sport,Self-Guided,Do indeed,Morning,86.76,5,26,2021-12-23,2,Mobile App,PayPal,160,Stephanie Elliott,Female,Millennial,Widowed,rachel38@example.net,Business Traveler
161,2021-03-08,4,Spa&Relax,Bus Tour,Carry eat,Morning,196.93,7,8,2021-03-16,3,Partner Site,Transaction,161,Faith Sanchez,Female,Gen Z,Single,paul82@example.org,Solo Traveler
162,2021-10-28,2,Sport,Group Tour,Out safe indeed,Evening,157.04,4,25,2021-11-22,2,Mobile App,Transaction,162,John Richardson,Male,Boomer,Single,elizabethmcpherson@example.org,Family
163,2021-11-23,5,Gastronomy,Self-Guided,Natural both do player,Half Day,130.88,3,28,2021-12-21,2,Mobile App,Card,163,Angel Carr,Male,Millennial,Divorced,emily70@example.org,Solo Traveler
164,2021-12-22,6,Family,Bus Tour,Theory boy,Morning,29.02,5,7,2021-12-29,4,Travel Agency,Transaction,164,Paul Rice,Male,Gen Z,Married,nmonroe@example.org,Business Traveler
165,2021-05-18,1,Culture,Walking Tour,Participant civil,Half Day,187.59,8,5,2021-05-23,2,Mobile App,Transaction,165,Hunter Ford,Male,Millennial,Single,kmorgan@example.org,Budget Traveler
166,2021-05-27,1,Culture,Bus Tour,Together large,Morning,131.9,6,29,2021-06-25,3,Partner Site,PayPal,166,Alison Eaton,Female,Gen Z,Widowed,davidlang@example.org,Business Traveler
167,2021-01-15,6,Family,Group Tour,News begin air official,Personalized,26.2,1,24,2021-02-08,2,Mobile App,Card,167,Daniel Johnson,Female,Gen Z,Single,ifreeman@example.org,Family
168,2021-09-21,4,Spa&Relax,VIP Experience,From not certainly,Whole Day,34.26,5,28,2021-10-19,2,Mobile App,Card,168,Lori Spencer,Female,Millennial,Married,patrickgonzalez@example.org,Solo Traveler
169,2021-12-05,3,Adventure,Group Tour,Special individual difficult,Morning,55.29,1,30,2022-01-04,1,Website,Transaction,169,Anita Wright,Male,Gen Z,Divorced,ellisjeremy@example.net,Family
170,2021-07-15,5,Gastronomy,Bus Tour,Yeah everybody entire,Personalized,43.41,10,11,2021-07-26,1,Website,Transaction,170,Charlene Griffith,Female,Gen Z,Widowed,dennis30@example.com,Business Traveler
171,2021-09-18,1,Culture,Guided Tour,Room thousand,Evening,72.7,1,20,2021-10-08,4,Travel Agency,Transaction,171,Cristian Gross,Female,Gen X,Married,gutierrezkevin@example.net,Budget Traveler
172,2021-02-22,3,Adventure,VIP Experience,Risk strategy traditional,Half Day,161.51,6,19,2021-03-13,1,Website,Transaction,172,Heather Mitchell,Male,Gen Z,Widowed,jgreen@example.net,Business Traveler
173,2021-04-24,1,Culture,Self-Guided,Theory card meet,Half Day,198.21,1,4,2021-04-28,4,Travel Agency,Card,173,Rebecca Martin,Female,Gen X,Married,matthew97@example.net,Business Traveler
174,2021-08-04,6,Family,Guided Tour,Myself cost something future,Morning,181.07,5,12,2021-08-16,4,Travel Agency,Card,174,Allison Curtis,Male,Gen Z,Single,edward00@example.org,Business Traveler
175,2021-04-27,1,Culture,Self-Guided,Particularly budget set student,Half Day,80.26,7,2,2021-04-29,1,Website,PayPal,175,Frank Ramirez,Male,Millennial,Divorced,arielhuff@example.org,Solo Traveler
176,2021-10-08,3,Adventure,Bus Tour,Key people herself,Personalized,118.42,3,30,2021-11-07,1,Website,PayPal,176,Vanessa Jordan,Female,Gen Z,Divorced,melissalewis@example.net,Solo Traveler
177,2021-05-12,6,Family,Self-Guided,Unit room,Morning,84.13,5,18,2021-05-30,1,Website,Transaction,177,Paul Fuller,Female,Millennial,Married,destinyrojas@example.org,Family
178,2021-08-20,3,Adventure,Bus Tour,Team consumer policy,Evening,156.21,1,27,2021-09-16,3,Partner Site,Card,178,Daniel Kirby,Male,Millennial,Divorced,nbarnett@example.org,Luxury Seeker
179,2021-03-10,6,Family,Walking Tour,Citizen gun rest,Half Day,112.36,10,4,2021-03-14,1,Website,Transaction,179,Andrew Walker Jr.,Female,Boomer,Widowed,brownmichael@example.com,Solo Traveler
180,2021-04-03,6,Family,Self-Guided,Half cultural,Half Day,33.05,1,20,2021-04-23,3,Partner Site,Transaction,180,Edward Hart,Female,Gen Z,Divorced,davidmiller@example.com,Luxury Seeker
181,2021-08-13,2,Sport,VIP Experience,Find network,Whole Day,25.89,10,9,2021-08-22,2,Mobile App,PayPal,181,Karen Ellis,Female,Boomer,Married,hallstephanie@example.net,Business Traveler
182,2021-03-25,2,Sport,Group Tour,To protect race,Whole Day,58.58,9,2,2021-03-27,4,Travel Agency,Card,182,Anthony Bailey,Male,Millennial,Single,amanda25@example.com,Family
183,2021-03-03,5,Gastronomy,Group Tour,Defense interesting exactly,Personalized,135.64,9,26,2021-03-29,3,Partner Site,Transaction,183,Christina Martinez,Female,Millennial,Single,saundersaaron@example.net,Solo Traveler
184,2021-08-28,4,Spa&Relax,VIP Experience,Value inside,Whole Day,164.68,5,17,2021-09-14,3,Partner Site,Card,184,Miranda Alvarez,Female,Gen Z,Divorced,eric77@example.com,Budget Traveler
185,2021-02-09,6,Family,Walking Tour,Develop price so,Personalized,38.18,6,2,2021-02-11,4,Travel Agency,Card,185,Kevin Callahan,Female,Gen Z,Single,barry66@example.net,Budget Traveler
186,2021-08-19,3,Adventure,Self-Guided,Range politics,Whole Day,150.27,5,17,2021-09-05,2,Mobile App,Transaction,186,Kimberly Church PhD,Male,Gen X,Single,annette44@example.org,Budget Traveler
187,2021-06-13,6,Family,Self-Guided,Start door,Half Day,77.3,10,10,2021-06-23,2,Mobile App,Transaction,187,Taylor Miller,Female,Millennial,Divorced,tsherman@example.net,Family
188,2021-05-04,3,Adventure,Self-Guided,Who color,Whole Day,188.62,7,3,2021-05-07,4,Travel Agency,Card,188,Beth Holmes,Male,Gen Z,Married,qmoran@example.org,Luxury Seeker
189,2021-10-05,2,Sport,VIP Experience,Seek impact,Morning,39.42,2,11,2021-10-16,4,Travel Agency,Card,189,Michael Singh,Male,Gen Z,Divorced,michelle29@example.net,Business Traveler
190,2021-02-04,3,Adventure,Bus Tour,Standard human current,Whole Day,127.8,4,6,2021-02-10,3,Partner Site,Card,190,Sara Navarro,Female,Gen Z,Married,laurenrobertson@example.com,Budget Traveler
191,2021-01-31,4,Spa&Relax,Bus Tour,Memory race,Personalized,73.74,7,27,2021-02-27,1,Website,Transaction,191,Elizabeth Kane,Male,Gen Z,Single,smithdebbie@example.com,Budget Traveler
192,2021-11-13,2,Sport,Guided Tour,Scene light fact,Whole Day,42.06,3,23,2021-12-06,4,Travel Agency,Transaction,192,Elaine Fisher,Female,Gen X,Divorced,mindy83@example.org,Solo Traveler
193,2021-06-05,2,Sport,Guided Tour,Customer company,Half Day,118.7,8,29,2021-07-04,2,Mobile App,PayPal,193,Scott Lynn,Female,Gen Z,Divorced,janicegonzalez@example.com,Luxury Seeker
194,2021-06-27,4,Spa&Relax,Guided Tour,Leg measure here,Half Day,164.35,5,10,2021-07-07,1,Website,Transaction,194,Jody Brown,Female,Gen X,Single,andrew66@example.com,Family
195,2021-01-18,6,Family,Bus Tour,Offer purpose affect,Personalized,160.17,4,17,2021-02-04,1,Website,PayPal,195,Michelle Simmons,Female,Gen Z,Divorced,fisherchristina@example.com,Luxury Seeker
196,2021-05-15,1,Culture,Group Tour,Carry shake,Personalized,61.66,9,21,2021-06-05,2,Mobile App,PayPal,196,Devin Rodriguez,Female,Boomer,Married,caleb40@example.net,Budget Traveler
197,2021-10-20,5,Gastronomy,Group Tour,Crime job,Half Day,104.04,1,23,2021-11-12,1,Website,Card,197,Ryan Flores,Female,Gen Z,Divorced,awilliams@example.org,Solo Traveler
198,2021-08-03,6,Family,Bus Tour,Account message,Whole Day,87.16,10,17,2021-08-20,3,Partner Site,Card,198,Mark Schmidt,Female,Gen X,Divorced,vargasjennifer@example.net,Luxury Seeker
199,2021-09-03,3,Adventure,Guided Tour,Live not,Morning,45.3,10,14,2021-09-17,1,Website,PayPal,199,Laura Robinson,Male,Millennial,Divorced,mckayamanda@example.net,Luxury Seeker
200,2021-02-19,5,Gastronomy,Group Tour,Including able,Half Day,121.97,5,25,2021-03-16,1,Website,Transaction,200,Tina Marshall,Male,Gen Z,Married,stephen01@example.net,Business Traveler
201,2021-01-13,4,Spa&Relax,Guided Tour,Issue keep success,Evening,76.58,2,21,2021-02-03,1,Website,Transaction,201,Beth Anderson,Male,Gen X,Married,cookgina@example.net,Budget Traveler
202,2021-03-29,3,Adventure,Group Tour,Member trade,Personalized,155.63,5,21,2021-04-19,2,Mobile App,Card,202,Mrs. Jessica Leon,Female,Gen X,Widowed,freemantracy@example.org,Luxury Seeker
203,2021-03-22,1,Culture,Guided Tour,Suffer should,Whole Day,179.07,6,8,2021-03-30,3,Partner Site,Card,203,Dylan Sanchez,Male,Gen Z,Single,markreeves@example.net,Budget Traveler
204,2021-07-09,1,Culture,Self-Guided,Son situation general,Evening,74.43,2,7,2021-07-16,3,Partner Site,Card,204,Tiffany Henderson,Male,Gen X,Married,bryan82@example.com,Solo Traveler
205,2021-06-19,6,Family,Bus Tour,Personal front himself,Whole Day,193.61,8,17,2021-07-06,3,Partner Site,PayPal,205,Joy Harrison,Male,Millennial,Widowed,johnathan36@example.org,Solo Traveler
206,2021-07-27,2,Sport,Group Tour,Than would,Whole Day,153.29,1,22,2021-08-18,4,Travel Agency,PayPal,206,Bryan Mueller,Female,Boomer,Married,lopezjustin@example.org,Family
207,2021-10-05,5,Gastronomy,Group Tour,Find or suffer,Morning,34.01,7,22,2021-10-27,2,Mobile App,PayPal,207,Jessica Griffin,Male,Boomer,Widowed,ronnie54@example.net,Family
208,2021-04-09,4,Spa&Relax,Group Tour,Central middle threat,Half Day,146.1,10,20,2021-04-29,4,Travel Agency,Card,208,Claudia Hooper DDS,Male,Boomer,Single,changpatricia@example.com,Budget Traveler
209,2021-07-18,1,Culture,VIP Experience,Vote when evidence,Morning,109.84,8,4,2021-07-22,1,Website,Transaction,209,Richard Brown,Female,Millennial,Married,petersonjared@example.net,Budget Traveler
210,2021-05-28,2,Sport,Group Tour,Approach relate indeed,Whole Day,151.8,2,3,2021-05-31,2,Mobile App,Card,210,Lisa Gillespie,Female,Millennial,Married,amymccormick@example.com,Luxury Seeker
211,2021-07-06,5,Gastronomy,Walking Tour,Back film close,Morning,61.81,4,25,2021-07-31,1,Website,PayPal,211,Margaret Stone,Male,Boomer,Widowed,josephguerra@example.org,Business Traveler
212,2021-06-14,6,Family,Self-Guided,Since still career,Evening,124.8,8,10,2021-06-24,1,Website,PayPal,212,Vanessa Oliver,Male,Gen Z,Divorced,yfisher@example.com,Budget Traveler
213,2021-06-13,3,Adventure,Group Tour,We significant,Personalized,182.47,2,4,2021-06-17,2,Mobile App,Card,213,Sabrina Welch,Male,Millennial,Widowed,patriciahall@example.com,Budget Traveler
214,2021-06-21,3,Adventure,VIP Experience,Law find believe,Evening,21.88,6,21,2021-07-12,4,Travel Agency,PayPal,214,Stephanie Sutton,Male,Millennial,Widowed,james71@example.net,Luxury Seeker
215,2021-10-27,5,Gastronomy,VIP Experience,Mind worry,Morning,148.03,5,11,2021-11-07,2,Mobile App,PayPal,215,Adam Lambert,Male,Gen X,Widowed,austin35@example.net,Business Traveler
216,2021-10-21,1,Culture,VIP Experience,Consumer save box,Whole Day,84.26,8,12,2021-11-02,4,Travel Agency,Transaction,216,Christina Blair,Male,Gen Z,Widowed,lisaherman@example.org,Business Traveler
217,2021-01-31,3,Adventure,Self-Guided,Leave,Whole Day,30.88,5,21,2021-02-21,4,Travel Agency,PayPal,217,Douglas Graham,Female,Millennial,Divorced,colin84@example.com,Family
218,2021-07-17,5,Gastronomy,Guided Tour,Marriage town performance,Evening,90.15,4,15,2021-08-01,1,Website,PayPal,218,Kayla Torres,Female,Boomer,Widowed,wharvey@example.com,Budget Traveler
219,2021-09-30,5,Gastronomy,Walking Tour,Local between them beautiful,Evening,32.21,2,18,2021-10-18,2,Mobile App,Transaction,219,Lindsay Carter,Female,Boomer,Married,hollandcheryl@example.com,Family
220,2021-08-17,3,Adventure,VIP Experience,Son police,Evening,98.87,8,15,2021-09-01,3,Partner Site,PayPal,220,Heather Smith,Male,Boomer,Married,stacygill@example.net,Luxury Seeker
221,2021-07-20,5,Gastronomy,VIP Experience,Hotel task my,Whole Day,77.18,2,21,2021-08-10,4,Travel Agency,PayPal,221,Lisa Warren,Female,Gen Z,Married,andrewperez@example.com,Family
222,2021-11-11,6,Family,Self-Guided,Art direction anyone,Morning,139.14,5,21,2021-12-02,4,Travel Agency,Transaction,222,Charles Davis,Male,Boomer,Single,kari07@example.com,Solo Traveler
223,2021-05-26,1,Culture,Self-Guided,Your development,Morning,80.73,8,21,2021-06-16,2,Mobile App,Card,223,Ryan Campbell,Male,Gen Z,Widowed,thomas03@example.net,Luxury Seeker
224,2021-09-02,3,Adventure,Walking Tour,Individual ready yes,Half Day,104.74,2,25,2021-09-27,3,Partner Site,Transaction,224,Rachel Mcmahon,Male,Gen Z,Married,karinagarza@example.org,Business Traveler
225,2021-04-27,4,Spa&Relax,Group Tour,Deal whatever myself,Half Day,66.5,9,12,2021-05-09,3,Partner Site,PayPal,225,Charles Potter,Female,Millennial,Divorced,yjenkins@example.org,Budget Traveler
226,2021-02-14,3,Adventure,Bus Tour,Friend piece,Personalized,83.94,8,16,2021-03-02,3,Partner Site,Card,226,Barry Campbell,Female,Gen X,Married,vanessamartinez@example.net,Family
227,2021-03-18,3,Adventure,Guided Tour,Phone range fight,Personalized,153.99,4,15,2021-04-02,2,Mobile App,Card,227,Margaret Parrish,Male,Millennial,Single,john12@example.org,Family
228,2021-01-13,4,Spa&Relax,Self-Guided,She officer amount,Personalized,93.05,2,1,2021-01-14,4,Travel Agency,Card,228,Richard Dillon,Female,Gen X,Married,dalton70@example.org,Budget Traveler
229,2021-06-07,3,Adventure,VIP Experience,Contain during,Evening,95.49,2,24,2021-07-01,4,Travel Agency,PayPal,229,David Jones V,Male,Boomer,Married,larrycarter@example.net,Family
230,2021-06-20,5,Gastronomy,Guided Tour,Soon occur,Half Day,195.36,1,2,2021-06-22,3,Partner Site,PayPal,230,Dr. Christopher Jones,Male,Millennial,Single,ebowers@example.net,Family
231,2021-11-28,6,Family,Self-Guided,Road which,Whole Day,91.45,1,14,2021-12-12,4,Travel Agency,Transaction,231,Cassandra Johnson,Male,Gen X,Divorced,simpsontyler@example.com,Family
232,2021-07-30,2,Sport,Group Tour,Ball future,Morning,124.47,6,5,2021-08-04,3,Partner Site,Card,232,John Rogers,Male,Gen Z,Single,dennistracy@example.net,Luxury Seeker
233,2021-06-13,5,Gastronomy,Group Tour,Bag century,Evening,92.7,1,18,2021-07-01,1,Website,PayPal,233,Mary Barber,Male,Boomer,Married,brenda19@example.com,Luxury Seeker
234,2021-09-29,3,Adventure,Walking Tour,Begin how commercial,Evening,76.71,3,4,2021-10-03,4,Travel Agency,PayPal,234,Gregory Williams,Male,Boomer,Single,sstewart@example.net,Family
235,2021-12-17,3,Adventure,Guided Tour,Single job structure,Whole Day,190.88,9,14,2021-12-31,2,Mobile App,PayPal,235,Cindy Hunt,Male,Millennial,Single,rford@example.com,Solo Traveler
236,2021-02-17,3,Adventure,Guided Tour,Assume opportunity,Whole Day,162.21,1,29,2021-03-18,1,Website,PayPal,236,Sarah Rios,Female,Millennial,Married,vasquezjennifer@example.com,Luxury Seeker
237,2021-01-01,3,Adventure,VIP Experience,Pm ability commercial,Personalized,176.67,9,15,2021-01-16,2,Mobile App,Transaction,237,Scott Hampton,Female,Boomer,Divorced,kevin27@example.net,Luxury Seeker
238,2021-11-26,4,Spa&Relax,Walking Tour,We a,Whole Day,107.51,9,24,2021-12-20,4,Travel Agency,Transaction,238,Colleen Gardner,Female,Boomer,Married,fisherkrista@example.com,Business Traveler
239,2021-06-14,1,Culture,Walking Tour,Street film others,Whole Day,165.18,9,2,2021-06-16,1,Website,Transaction,239,Savannah Perry,Female,Millennial,Married,carolyn87@example.net,Luxury Seeker
240,2021-04-16,3,Adventure,Guided Tour,Report recognize account return,Half Day,57.87,9,8,2021-04-24,4,Travel Agency,PayPal,240,James Trevino,Male,Gen X,Divorced,bmason@example.net,Business Traveler
241,2021-09-24,6,Family,Guided Tour,Like head,Half Day,67.51,1,13,2021-10-07,4,Travel Agency,Transaction,241,Rebecca Schmidt PhD,Female,Boomer,Single,mark65@example.org,Family
242,2021-01-02,6,Family,Guided Tour,Century section industry day,Evening,38.87,2,30,2021-02-01,3,Partner Site,PayPal,242,Ashley Anderson,Female,Millennial,Widowed,michaelstevens@example.org,Business Traveler
243,2021-04-11,6,Family,VIP Experience,Catch instead,Personalized,104.39,4,7,2021-04-18,2,Mobile App,Card,243,David Salinas,Female,Boomer,Single,armstrongmary@example.com,Solo Traveler
244,2021-05-24,6,Family,Walking Tour,Discussion expert now,Morning,105.24,10,27,2021-06-20,4,Travel Agency,Card,244,Jessica Thompson,Male,Millennial,Widowed,travis60@example.org,Family
245,2021-08-04,1,Culture,VIP Experience,South whom,Whole Day,156.36,5,10,2021-08-14,3,Partner Site,Card,245,Vernon Brown,Female,Boomer,Single,jonathanfox@example.net,Luxury Seeker
