Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
138,2020-03-08,4,Spa&Relax,Self-Guided,Wonder long consider,Whole Day,94.68,4,27,2020-04-04,4,Travel Agency,Transaction,138,Mike Acevedo,Female,Millennial,Widowed,carterbradley@example.org,Budget Traveler
139,2020-12-10,1,Culture,Self-Guided,Four,Whole Day,171.05,6,8,2020-12-18,3,Partner Site,Card,139,Kaylee Hays,Male,Gen Z,Divorced,wking@example.net,Solo Traveler
140,2020-03-15,6,Family,Group Tour,Ground sit,Evening,130.76,3,25,2020-04-09,1,Website,Card,140,Evelyn Martinez,Female,Millennial,Married,samuel67@example.com,Business Traveler
141,2020-05-11,4,Spa&Relax,Walking Tour,Many marriage,Morning,62.78,10,17,2020-05-28,1,Website,Card,141,Kelly Owen,Male,Boomer,Widowed,mmiller@example.org,Budget Traveler
142,2020-07-30,4,Spa&Relax,VIP Experience,Fly bag,Personalized,22.96,2,27,2020-08-26,2,Mobile App,Transaction,142,Elizabeth Morrison,Male,Gen X,Widowed,cjackson@example.com,Budget Traveler
143,2020-06-22,2,Sport,VIP Experience,Short,Evening,53.72,10,12,2020-07-04,1,Website,Transaction,143,Heather Bolton,Female,Gen Z,Single,danielle01@example.net,Solo Traveler
144,2020-09-04,6,Family,Group Tour,Guy song quickly,Morning,65.66,8,2,2020-09-06,1,Website,PayPal,144,Brenda Lawson,Male,Gen X,Married,ejohnson@example.org,Budget Traveler
145,2020-10-29,3,Adventure,Guided Tour,Gun we allow,Whole Day,83.41,10,24,2020-11-22,3,Partner Site,Transaction,145,Jerry Watson,Male,Boomer,Widowed,khines@example.org,Luxury Seeker
146,2020-07-24,6,Family,Group Tour,Huge power economic,Whole Day,72.82,3,3,2020-07-27,1,Website,Card,146,Noah Porter,Male,Gen X,Divorced,hmcintyre@example.com,Business Traveler
147,2020-10-27,5,Gastronomy,Group Tour,Region Democrat,Morning,26.59,7,27,2020-11-23,2,Mobile App,PayPal,147,Melissa Lutz,Female,Gen Z,Divorced,davidfarrell@example.com,Family
148,2020-03-08,3,Adventure,Group Tour,Young specific whose,Evening,153.8,2,26,2020-04-03,4,Travel Agency,PayPal,148,Miss Michelle Pierce,Male,Boomer,Widowed,patricia22@example.com,Family
149,2020-07-16,1,Culture,Bus Tour,Building cut,Evening,34.21,9,9,2020-07-25,2,Mobile App,Transaction,149,Richard Johnson,Female,Gen X,Single,tanner82@example.net,Budget Traveler
150,2020-12-09,3,Adventure,Self-Guided,Assume huge,Evening,128.47,6,22,2020-12-31,4,Travel Agency,Card,150,Karen Jenkins,Female,Gen X,Widowed,emorrow@example.org,Budget Traveler
151,2020-05-03,4,Spa&Relax,Self-Guided,Last quite,Whole Day,33.51,6,20,2020-05-23,4,Travel Agency,PayPal,151,Shawn Deleon,Male,Gen Z,Married,katrinaanderson@example.net,Business Traveler
152,2020-12-19,2,Sport,Walking Tour,Story million,Half Day,160.13,8,2,2020-12-21,3,Partner Site,PayPal,152,Christopher Donovan,Female,Gen Z,Married,michaeleverett@example.com,Solo Traveler
153,2020-11-24,4,Spa&Relax,Walking Tour,Economy play,Personalized,44.79,6,12,2020-12-06,3,Partner Site,PayPal,153,Beth Turner,Female,Gen X,Married,shawgary@example.net,Budget Traveler
154,2020-02-29,2,Sport,Group Tour,Probably result,Personalized,89.66,1,24,2020-03-24,1,Website,PayPal,154,Sarah Elliott,Female,Boomer,Married,millerstacy@example.net,Business Traveler
155,2020-04-12,4,Spa&Relax,Guided Tour,Short indicate,Whole Day,44.43,5,23,2020-05-05,1,Website,PayPal,155,Kathleen Burton,Male,Boomer,Single,dawn47@example.org,Family
156,2020-11-08,1,Culture,VIP Experience,Father authority art,Personalized,72.27,6,23,2020-12-01,3,Partner Site,Card,156,John Harris,Male,Gen X,Married,larryhiggins@example.net,Budget Traveler
157,2020-11-30,2,Sport,Guided Tour,Wish candidate have,Evening,24.73,4,26,2020-12-26,3,Partner Site,PayPal,157,Emma Owens,Male,Gen Z,Single,shannon21@example.org,Family
158,2020-04-22,6,Family,Group Tour,Ten industry while,Personalized,93.94,7,23,2020-05-15,4,Travel Agency,Transaction,158,Robin Peck,Male,Millennial,Divorced,james27@example.net,Budget Traveler
159,2020-06-30,6,Family,VIP Experience,These market bed,Morning,43.1,8,15,2020-07-15,2,Mobile App,Card,159,Jim Allen,Female,Gen Z,Single,brandon47@example.net,Business Traveler
160,2020-12-08,2,Sport,Guided Tour,Experience account blue,Morning,188.25,3,10,2020-12-18,2,Mobile App,PayPal,160,Dennis Diaz,Female,Gen Z,Divorced,zdiaz@example.org,Luxury Seeker
161,2020-08-09,2,Sport,Bus Tour,Crime network available,Morning,130.6,9,9,2020-08-18,1,Website,Transaction,161,Pamela Ramirez,Male,Millennial,Married,andersoncolin@example.com,Business Traveler
162,2020-11-04,5,Gastronomy,Walking Tour,Newspaper hand certain,Whole Day,34.62,10,11,2020-11-15,3,Partner Site,Transaction,162,Jennifer Williams,Male,Boomer,Single,taylormason@example.com,Solo Traveler
163,2020-07-20,6,Family,Self-Guided,Chance throw cause,Evening,64.08,9,10,2020-07-30,4,Travel Agency,PayPal,163,Emily Long,Female,Gen Z,Single,brittney88@example.net,Luxury Seeker
164,2020-07-09,4,Spa&Relax,Group Tour,Feel staff happy,Half Day,81.23,8,14,2020-07-23,2,Mobile App,PayPal,164,Veronica Silva,Female,Gen X,Widowed,carlsonjoseph@example.net,Luxury Seeker
165,2020-10-31,5,Gastronomy,Walking Tour,Officer return on color,Morning,63.51,6,17,2020-11-17,1,Website,PayPal,165,Lisa Randall,Female,Millennial,Married,lorraineallen@example.net,Budget Traveler
166,2020-09-29,4,Spa&Relax,VIP Experience,Course kid,Evening,64.69,1,10,2020-10-09,2,Mobile App,PayPal,166,Jason Harris,Female,Millennial,Married,vsalas@example.net,Solo Traveler
167,2020-01-25,4,Spa&Relax,Self-Guided,Million night,Evening,24.17,9,15,2020-02-09,4,Travel Agency,Transaction,167,Mrs. Jamie Frye DDS,Female,Millennial,Married,amy49@example.com,Business Traveler
168,2020-03-15,1,Culture,Self-Guided,Everything fear,Evening,127.55,6,2,2020-03-17,4,Travel Agency,PayPal,168,Vickie Wise,Male,Gen Z,Widowed,hannahburns@example.com,Luxury Seeker
169,2020-05-15,3,Adventure,Group Tour,Value somebody event,Morning,28.14,5,24,2020-06-08,1,Website,Transaction,169,Michael James,Male,Gen X,Divorced,xcardenas@example.org,Budget Traveler
170,2020-04-22,4,Spa&Relax,VIP Experience,Field,Morning,168.56,7,17,2020-05-09,1,Website,Card,170,Angela Bradshaw,Male,Boomer,Divorced,julie33@example.net,Family
171,2020-04-15,2,Sport,Guided Tour,Receive case past,Personalized,111.64,9,12,2020-04-27,1,Website,Card,171,Dana Santiago,Male,Millennial,Divorced,danawilliams@example.com,Solo Traveler
172,2020-05-08,2,Sport,VIP Experience,Beyond side accept,Personalized,45.16,9,15,2020-05-23,3,Partner Site,Card,172,Tanya Russell,Female,Gen X,Divorced,mwoods@example.com,Business Traveler
173,2020-05-04,4,Spa&Relax,Bus Tour,Position traditional,Personalized,73.96,9,18,2020-05-22,1,Website,PayPal,173,Kenneth Nichols,Female,Gen Z,Widowed,gentrygregory@example.org,Business Traveler
174,2020-12-28,6,Family,Bus Tour,Think,Whole Day,127.44,5,26,2021-01-23,3,Partner Site,Transaction,174,Jon Zuniga,Male,Gen Z,Widowed,nancy04@example.net,Luxury Seeker
175,2020-08-22,6,Family,VIP Experience,Up friend,Evening,46.6,9,21,2020-09-12,2,Mobile App,Card,175,Martin Warren,Male,Millennial,Single,melissamcdonald@example.org,Solo Traveler
176,2020-11-10,2,Sport,Group Tour,Former room,Half Day,93.87,6,14,2020-11-24,4,Travel Agency,Transaction,176,Michelle Smith,Male,Millennial,Married,krystal93@example.org,Business Traveler
177,2020-08-25,4,Spa&Relax,VIP Experience,Still middle beautiful,Evening,76.48,6,22,2020-09-16,2,Mobile App,PayPal,177,Cathy Taylor,Female,Gen X,Divorced,shari04@example.com,Business Traveler
178,2020-04-01,2,Sport,Self-Guided,Send west few,Personalized,73.73,8,7,2020-04-08,3,Partner Site,PayPal,178,Alexandra Valdez,Male,Boomer,Divorced,bryanwilson@example.com,Solo Traveler
179,2020-03-03,6,Family,Self-Guided,Rather type thousand,Morning,41.94,6,18,2020-03-21,4,Travel Agency,PayPal,179,Melissa Fowler,Female,Millennial,Divorced,michael33@example.org,Budget Traveler
180,2020-07-04,1,Culture,Self-Guided,Lawyer writer,Evening,138.07,5,23,2020-07-27,4,Travel Agency,Card,180,Michael Durham,Male,Gen X,Divorced,kathleenbecker@example.net,Luxury Seeker
181,2020-12-05,6,Family,VIP Experience,Moment month,Half Day,63.64,2,20,2020-12-25,2,Mobile App,Transaction,181,Thomas Rodriguez,Male,Gen Z,Single,ashleyhernandez@example.com,Solo Traveler
182,2020-11-27,4,Spa&Relax,Walking Tour,Kind quite response,Half Day,20.93,6,23,2020-12-20,2,Mobile App,PayPal,182,Steven Griffin Jr.,Female,Boomer,Married,williambryant@example.org,Family
183,2020-08-05,6,Family,Walking Tour,Pull final against,Whole Day,137.41,6,10,2020-08-15,2,Mobile App,Transaction,183,Aaron Robinson,Male,Millennial,Widowed,williamsmelvin@example.org,Luxury Seeker
184,2020-07-29,4,Spa&Relax,Group Tour,Various attorney,Half Day,188.59,1,27,2020-08-25,3,Partner Site,Card,184,Amanda Ortiz,Male,Gen X,Single,katiegood@example.net,Family
185,2020-06-12,6,Family,VIP Experience,Year him thank,Personalized,108.9,5,15,2020-06-27,2,Mobile App,Transaction,185,Jaime Vega,Female,Gen X,Married,desireebailey@example.org,Budget Traveler
186,2020-07-27,6,Family,Group Tour,More road development,Morning,149.35,6,6,2020-08-02,1,Website,Transaction,186,Alexander Evans,Female,Gen X,Married,opatel@example.org,Luxury Seeker
187,2020-06-27,6,Family,Group Tour,Choice country themselves,Evening,112.75,10,28,2020-07-25,1,Website,PayPal,187,Amanda Keller,Male,Millennial,Married,allencarlos@example.net,Solo Traveler
188,2020-01-14,2,Sport,Walking Tour,Our reflect any,Morning,89.04,6,30,2020-02-13,4,Travel Agency,PayPal,188,Jennifer Young,Female,Gen X,Single,karenparsons@example.org,Family
189,2020-07-14,2,Sport,Walking Tour,Doctor trouble,Whole Day,103.77,6,23,2020-08-06,2,Mobile App,PayPal,189,Laura Barton,Female,Gen Z,Divorced,joel28@example.org,Family
190,2020-06-09,2,Sport,Guided Tour,Every news,Evening,47.57,10,8,2020-06-17,3,Partner Site,PayPal,190,Nancy Thompson,Female,Millennial,Married,dpeters@example.com,Business Traveler
191,2020-09-06,4,Spa&Relax,VIP Experience,Skill five indicate,Morning,34.06,2,17,2020-09-23,1,Website,Card,191,James Webster,Male,Millennial,Married,oallen@example.com,Family
192,2020-11-29,1,Culture,Bus Tour,South trip,Half Day,149.05,9,15,2020-12-14,4,Travel Agency,Card,192,Tracy Grant,Female,Gen Z,Widowed,paulscott@example.com,Luxury Seeker
193,2020-09-08,4,Spa&Relax,VIP Experience,Two suggest,Whole Day,120.58,9,14,2020-09-22,3,Partner Site,Transaction,193,Nathaniel Lee,Male,Boomer,Divorced,nicholas99@example.org,Budget Traveler
194,2020-12-05,1,Culture,Walking Tour,Could seven,Evening,82.02,4,19,2020-12-24,1,Website,Transaction,194,Kristin Mendoza,Male,Gen Z,Widowed,kevin03@example.org,Budget Traveler
195,2020-10-14,2,Sport,Guided Tour,Section senior,Evening,87.4,5,14,2020-10-28,4,Travel Agency,PayPal,195,Melissa Padilla,Female,Boomer,Single,jherman@example.com,Business Traveler
196,2020-10-28,3,Adventure,Walking Tour,Herself move,Half Day,198.71,3,21,2020-11-18,4,Travel Agency,Transaction,196,Dennis Hunt,Male,Millennial,Single,zowens@example.net,Budget Traveler
197,2020-07-01,6,Family,Bus Tour,Trial have including,Personalized,96.34,5,15,2020-07-16,4,Travel Agency,Card,197,Connie Thomas,Male,Boomer,Divorced,angela99@example.net,Luxury Seeker
198,2020-06-11,6,Family,Walking Tour,Charge form,Whole Day,165.71,5,7,2020-06-18,4,Travel Agency,Transaction,198,Roy Porter,Male,Millennial,Married,jonathan77@example.com,Budget Traveler
199,2020-03-06,1,Culture,Group Tour,College result major,Personalized,140.96,2,20,2020-03-26,1,Website,Card,199,Kimberly May,Male,Boomer,Widowed,warrenmary@example.org,Luxury Seeker
200,2020-11-13,1,Culture,Guided Tour,South,Personalized,198.83,9,7,2020-11-20,2,Mobile App,Transaction,200,Chad Mccoy,Female,Gen X,Married,mannalbert@example.net,Family
201,2020-06-26,5,Gastronomy,Guided Tour,Art point value,Evening,74.09,3,22,2020-07-18,1,Website,Transaction,201,Mary Smith,Male,Boomer,Widowed,hsmith@example.net,Budget Traveler
202,2020-04-16,6,Family,Group Tour,Within admit spend,Personalized,77.37,6,21,2020-05-07,4,Travel Agency,PayPal,202,Renee Browning,Male,Gen X,Widowed,hullalice@example.org,Luxury Seeker
203,2020-03-15,2,Sport,Guided Tour,Money spring environment however,Morning,174.36,9,16,2020-03-31,2,Mobile App,PayPal,203,Jared Cunningham,Male,Boomer,Widowed,kevinclayton@example.org,Business Traveler
204,2020-09-10,4,Spa&Relax,Guided Tour,Better,Morning,56.6,9,5,2020-09-15,1,Website,PayPal,204,James Alvarez,Female,Gen Z,Married,warnerchristopher@example.com,Budget Traveler
205,2020-09-07,6,Family,VIP Experience,Not teach believe,Personalized,27.12,5,13,2020-09-20,1,Website,Card,205,Amanda Lewis,Male,Boomer,Married,enelson@example.net,Family
206,2020-12-25,1,Culture,Guided Tour,Tonight nor,Half Day,193.17,5,30,2021-01-24,1,Website,Transaction,206,Timothy Edwards,Female,Millennial,Married,brendagoodwin@example.net,Solo Traveler
207,2020-11-14,3,Adventure,Self-Guided,Up federal nor,Evening,103.93,4,18,2020-12-02,3,Partner Site,PayPal,207,Sarah Rhodes,Female,Gen X,Widowed,patrick21@example.net,Solo Traveler
208,2020-10-16,6,Family,Group Tour,Approach join stuff,Morning,184.58,2,26,2020-11-11,3,Partner Site,PayPal,208,Randy Friedman,Female,Gen Z,Married,unovak@example.org,Luxury Seeker
209,2020-09-03,5,Gastronomy,VIP Experience,Situation late,Personalized,149.6,1,9,2020-09-12,3,Partner Site,Card,209,Juan Bennett,Male,Gen X,Married,eringuerrero@example.org,Solo Traveler
210,2020-10-26,2,Sport,Group Tour,Far east available environmental,Personalized,137.83,10,27,2020-11-22,3,Partner Site,PayPal,210,Richard Moore,Female,Boomer,Widowed,gstewart@example.org,Luxury Seeker
211,2020-01-03,2,Sport,Bus Tour,Know seven,Personalized,107.9,6,6,2020-01-09,1,Website,Transaction,211,Brandon Jordan,Male,Gen Z,Single,fgarcia@example.com,Budget Traveler
212,2020-08-03,6,Family,Guided Tour,Others six,Whole Day,147.29,7,5,2020-08-08,1,Website,Card,212,Alexandria Gutierrez,Female,Gen X,Single,hardyanita@example.org,Business Traveler
213,2020-08-10,4,Spa&Relax,Bus Tour,College herself catch,Evening,22.83,10,30,2020-09-09,4,Travel Agency,Card,213,Johnny Brown,Male,Gen X,Divorced,thill@example.com,Budget Traveler
214,2020-10-30,6,Family,Bus Tour,Guess want,Evening,165.11,9,27,2020-11-26,2,Mobile App,Card,214,Kathleen Jensen,Male,Millennial,Married,trodriguez@example.org,Luxury Seeker
215,2020-06-02,3,Adventure,Self-Guided,Success here television,Morning,163.09,10,17,2020-06-19,1,Website,PayPal,215,Jeffrey Colon,Female,Boomer,Married,kevinmorrison@example.net,Luxury Seeker
216,2020-03-19,1,Culture,Bus Tour,Fire who why,Whole Day,36.83,5,22,2020-04-10,4,Travel Agency,PayPal,216,Michael Henry,Female,Gen Z,Single,markramirez@example.com,Luxury Seeker
217,2020-05-21,4,Spa&Relax,Bus Tour,Usually customer,Morning,121.85,2,16,2020-06-06,1,Website,Transaction,217,Catherine Saunders MD,Male,Millennial,Married,nhahn@example.com,Business Traveler
218,2020-11-05,1,Culture,Walking Tour,Story attorney,Morning,181.88,8,9,2020-11-14,1,Website,Card,218,Rebecca Chambers,Female,Gen Z,Married,cynthiaallen@example.net,Business Traveler
219,2020-02-29,6,Family,Group Tour,Smile available wrong,Whole Day,73.87,3,25,2020-03-25,2,Mobile App,Transaction,219,James Hunter,Female,Gen X,Widowed,ystephens@example.com,Luxury Seeker
220,2020-09-29,6,Family,Self-Guided,Order trial body,Whole Day,37.58,2,17,2020-10-16,2,Mobile App,Card,220,Matthew Jackson,Female,Boomer,Divorced,hartdeanna@example.net,Budget Traveler
221,2020-06-04,4,Spa&Relax,Group Tour,Whole involve action,Half Day,84.05,5,26,2020-06-30,4,Travel Agency,PayPal,221,Jorge Stone,Male,Boomer,Single,seanmyers@example.net,Business Traveler
222,2020-08-16,2,Sport,Bus Tour,Character young lot,Whole Day,34.77,5,26,2020-09-11,2,Mobile App,PayPal,222,Thomas Miller,Male,Boomer,Divorced,michaelcooper@example.org,Family
223,2020-07-21,1,Culture,Self-Guided,Give best reveal,Evening,84.79,2,3,2020-07-24,3,Partner Site,Card,223,Austin Williams,Male,Gen Z,Married,johnsonmatthew@example.org,Solo Traveler
224,2020-09-19,5,Gastronomy,VIP Experience,Upon scientist,Evening,38.59,8,18,2020-10-07,1,Website,PayPal,224,Kristen Rivera,Male,Gen X,Widowed,omullen@example.com,Budget Traveler
225,2020-09-01,4,Spa&Relax,Walking Tour,Control price,Personalized,182.94,5,14,2020-09-15,2,Mobile App,Transaction,225,Omar Ware,Male,Boomer,Married,yvargas@example.org,Luxury Seeker
226,2020-09-30,3,Adventure,Group Tour,Day sell,Half Day,31.39,5,10,2020-10-10,4,Travel Agency,PayPal,226,Amy Garcia,Female,Gen X,Widowed,michaelgonzalez@example.org,Budget Traveler
227,2020-04-11,2,Sport,Bus Tour,Month police others,Evening,126.89,6,9,2020-04-20,2,Mobile App,PayPal,227,Laurie Bailey,Male,Millennial,Divorced,rwilliamson@example.net,Budget Traveler
228,2020-11-06,5,Gastronomy,Group Tour,Try opportunity,Morning,99.24,7,11,2020-11-17,4,Travel Agency,Transaction,228,Emily Allen,Male,Gen X,Divorced,whiteheather@example.net,Business Traveler
229,2020-05-30,3,Adventure,Guided Tour,Others offer institution,Evening,194.37,4,16,2020-06-15,3,Partner Site,Transaction,229,Mr. Thomas Arias,Female,Millennial,Divorced,angelaburns@example.org,Solo Traveler
230,2020-03-13,4,Spa&Relax,Self-Guided,Success people tend,Whole Day,187.77,5,27,2020-04-09,2,Mobile App,Transaction,230,Kari Lee,Male,Gen Z,Widowed,gmaynard@example.net,Luxury Seeker
231,2020-07-11,3,Adventure,Bus Tour,Range indeed style,Whole Day,167.41,8,26,2020-08-06,4,Travel Agency,Transaction,231,Bradley Johnson DDS,Female,Millennial,Divorced,antonio38@example.com,Luxury Seeker
232,2020-03-06,2,Sport,Bus Tour,Not significant manager,Evening,162.03,5,22,2020-03-28,1,Website,PayPal,232,Laura Adams,Female,Boomer,Widowed,amber07@example.net,Business Traveler
233,2020-03-25,3,Adventure,Bus Tour,Bill stop seem,Personalized,126.89,1,26,2020-04-20,1,Website,Card,233,Zachary Cole,Male,Gen X,Married,michelle17@example.org,Business Traveler
234,2020-10-28,6,Family,Bus Tour,Decide scene,Evening,194.03,1,19,2020-11-16,3,Partner Site,PayPal,234,Shannon Bishop,Male,Gen Z,Single,imartin@example.org,Family
235,2020-11-11,6,Family,VIP Experience,South now,Personalized,124.49,4,17,2020-11-28,2,Mobile App,PayPal,235,Linda Jackson,Female,Boomer,Widowed,keith48@example.net,Business Traveler
236,2020-11-12,3,Adventure,Walking Tour,Career seek,Evening,38.82,9,5,2020-11-17,4,Travel Agency,Card,236,Anthony Ramirez,Male,Millennial,Divorced,jacquelineanderson@example.org,Family
237,2020-10-03,2,Sport,VIP Experience,Stock seven put,Evening,82.69,6,15,2020-10-18,1,Website,PayPal,237,Kenneth Adams MD,Female,Gen X,Single,yjones@example.org,Family
238,2020-06-05,6,Family,Walking Tour,Seek reason theory,Whole Day,172.85,1,26,2020-07-01,1,Website,Transaction,238,John Perkins,Male,Millennial,Married,simonstephen@example.net,Business Traveler
239,2020-09-27,5,Gastronomy,Group Tour,Sure somebody huge,Evening,61.73,3,11,2020-10-08,4,Travel Agency,Transaction,239,Samantha Simpson,Male,Millennial,Widowed,maria58@example.net,Solo Traveler
240,2020-02-20,5,Gastronomy,Guided Tour,System small thus,Evening,126.6,1,24,2020-03-15,4,Travel Agency,Card,240,Amber Sims,Male,Millennial,Divorced,ksmith@example.com,Budget Traveler
241,2020-06-26,5,Gastronomy,Guided Tour,Later,Morning,78.68,10,4,2020-06-30,4,Travel Agency,Card,241,Michael Anderson,Female,Boomer,Divorced,erik41@example.net,Business Traveler
242,2020-05-19,4,Spa&Relax,VIP Experience,Bar professor,Whole Day,82.63,7,20,2020-06-08,4,Travel Agency,Transaction,242,Amber Garrett,Male,Gen X,Single,rubendavis@example.org,Luxury Seeker
243,2020-01-01,2,Sport,Self-Guided,Live car,Whole Day,52.95,6,4,2020-01-05,2,Mobile App,Transaction,243,Michael Smith,Female,Boomer,Married,lisa62@example.com,Business Traveler
244,2020-01-28,2,Sport,Group Tour,Him room,Personalized,144.82,7,14,2020-02-11,2,Mobile App,Transaction,244,Erik Ibarra,Male,Boomer,Divorced,patrickli@example.org,Luxury Seeker
245,2020-09-06,4,Spa&Relax,VIP Experience,Attention none,Whole Day,175.79,3,11,2020-09-17,1,Website,PayPal,245,Carly Bell,Male,Millennial,Widowed,courtneyhernandez@example.com,Business Traveler
