Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
138,2024-03-28,3,Adventure,Walking Tour,Need baby news husband,Personalized,68.55,3,8,2024-04-05,2,Mobile App,Transaction,138,Laura Johnson,Female,Gen Z,Divorced,chris67@example.com,Luxury Seeker
139,2024-03-10,6,Family,Self-Guided,Worry think,Morning,88.29,4,19,2024-03-29,1,Partner Site,Transaction,139,Casey Bennett,Female,Gen X,Single,anna43@example.com,Budget Traveler
140,2024-08-11,6,Family,Bus Tour,White eat federal quality,Whole Day,21.84,7,9,2024-08-20,1,Website,Card,140,Andrew Romero,Male,Boomer,Widowed,kaitlyn64@example.com,Solo Traveler
141,2024-11-14,3,Adventure,Self-Guided,Safe stand town,Evening,25.29,7,23,2024-12-07,1,Mobile App,Transaction,141,Paige Miller,Female,Gen X,Single,jeremy43@example.net,Luxury Seeker
142,2024-06-18,5,Gastronomy,Group Tour,Fast,Personalized,89.87,8,23,2024-07-11,2,Travel Agency,Card,142,Alexa Crawford,Female,Gen X,Single,simpsonrebecca@example.org,Business Traveler
143,2024-11-18,1,Culture,Guided Tour,Should free,Morning,63.25,4,2,2024-11-20,3,Mobile App,Transaction,143,Victoria Smith,Male,Gen Z,Single,espinozamichael@example.org,Solo Traveler
144,2024-07-04,4,Spa&Relax,Walking Tour,Unit image any,Morning,84.84,8,30,2024-08-03,4,Mobile App,Card,144,Tiffany Ortiz,Male,Gen X,Single,amanda54@example.net,Solo Traveler
145,2024-04-02,3,Adventure,VIP Experience,Effort nothing last,Whole Day,58.97,10,24,2024-04-26,3,Mobile App,Card,145,Christopher Garrison,Female,Gen X,Divorced,mark49@example.org,Family
146,2024-05-31,2,Sport,VIP Experience,Give guy,Evening,66.83,10,21,2024-06-21,3,Partner Site,PayPal,146,Christopher Hernandez,Male,Millennial,Divorced,santiagojanet@example.com,Solo Traveler
147,2024-05-04,5,Gastronomy,Group Tour,Political source other,Half Day,95.64,7,7,2024-05-11,4,Partner Site,Transaction,147,Jacqueline Trujillo,Female,Gen X,Divorced,adam10@example.net,Business Traveler
148,2024-01-05,4,Spa&Relax,Walking Tour,Attention finish allow,Evening,93.69,5,1,2024-01-06,4,Website,Card,148,Joel Johnson,Male,Boomer,Divorced,xvaldez@example.org,Family
149,2024-09-27,5,Gastronomy,Self-Guided,Social forget central,Personalized,119.25,6,12,2024-10-09,3,Travel Agency,Transaction,149,Leah Jordan,Male,Gen Z,Married,larry98@example.net,Solo Traveler
150,2024-09-17,3,Adventure,Guided Tour,Her memory feel,Morning,81.42,2,16,2024-10-03,1,Website,PayPal,150,Monica Jones,Female,Millennial,Widowed,gravesjoan@example.com,Business Traveler
151,2024-10-24,4,Spa&Relax,Bus Tour,Remember,Half Day,180.2,9,10,2024-11-03,3,Travel Agency,Card,151,Nicole Navarro,Female,Millennial,Widowed,richardmckenzie@example.com,Business Traveler
152,2024-06-03,3,Adventure,Walking Tour,Human against,Half Day,99.38,2,19,2024-06-22,2,Website,Transaction,152,Paul Hernandez,Male,Millennial,Married,mitchellbrian@example.org,Business Traveler
153,2024-03-11,4,Spa&Relax,Self-Guided,Big sea,Whole Day,192.66,4,3,2024-03-14,2,Website,Transaction,153,Michael Perry,Female,Gen Z,Divorced,jeffrey65@example.com,Business Traveler
154,2024-03-23,2,Sport,Walking Tour,Media answer civil,Morning,133.23,2,12,2024-04-04,3,Partner Site,Transaction,154,Amy Snyder,Male,Gen X,Single,richardjenkins@example.com,Budget Traveler
155,2024-04-06,1,Culture,Walking Tour,Last wide,Personalized,119.46,1,12,2024-04-18,4,Travel Agency,PayPal,155,Megan Myers,Female,Gen X,Divorced,dawnlawson@example.com,Business Traveler
156,2024-12-30,4,Spa&Relax,VIP Experience,Child man,Whole Day,175.33,4,18,2025-01-17,4,Website,Transaction,156,Michael Smith,Male,Gen Z,Married,lisaparker@example.com,Solo Traveler
157,2024-01-17,6,Family,Bus Tour,North most strong green,Whole Day,40.8,5,23,2024-02-09,1,Website,Transaction,157,Steven Williams,Female,Gen X,Married,johnsonstephanie@example.net,Solo Traveler
158,2024-02-26,2,Sport,VIP Experience,Ahead son,Half Day,61.17,4,25,2024-03-22,4,Travel Agency,Card,158,Diane Ward,Female,Millennial,Single,jeffery39@example.org,Solo Traveler
159,2024-11-21,1,Culture,Walking Tour,Once school room,Whole Day,29.96,3,30,2024-12-21,3,Travel Agency,Card,159,Richard Smith,Male,Boomer,Widowed,yreeves@example.net,Budget Traveler
160,2024-02-09,1,Culture,Bus Tour,At everyone,Half Day,90.92,8,4,2024-02-13,2,Mobile App,PayPal,160,Anthony Harmon,Male,Millennial,Widowed,anolan@example.com,Budget Traveler
161,2024-05-17,3,Adventure,Self-Guided,Animal central,Half Day,85.09,6,15,2024-06-01,1,Website,Card,161,Jenna Harding,Female,Gen X,Single,davidsonbrenda@example.org,Solo Traveler
162,2024-11-08,1,Culture,Guided Tour,Late method newspaper,Morning,92.57,1,3,2024-11-11,3,Mobile App,Transaction,162,Craig Clark,Female,Boomer,Widowed,martinezdavid@example.org,Luxury Seeker
163,2024-08-01,1,Culture,Self-Guided,Have central letter,Whole Day,144.33,9,7,2024-08-08,4,Mobile App,Card,163,Rebecca Carrillo,Male,Millennial,Single,amassey@example.net,Family
164,2024-04-10,3,Adventure,Walking Tour,Blue of,Morning,133.2,7,11,2024-04-21,3,Partner Site,Card,164,Shannon Houston,Female,Boomer,Single,douglassmith@example.org,Family
165,2024-06-03,4,Spa&Relax,Self-Guided,Ten agreement down,Morning,40.85,9,10,2024-06-13,1,Travel Agency,Card,165,Emily Miller,Female,Boomer,Married,taylorchad@example.org,Solo Traveler
166,2024-05-12,4,Spa&Relax,VIP Experience,National which tonight,Morning,86.77,2,18,2024-05-30,3,Travel Agency,Transaction,166,Howard Lopez,Male,Gen Z,Married,rdavis@example.net,Budget Traveler
167,2024-09-02,6,Family,VIP Experience,Project real out his,Half Day,177.39,9,16,2024-09-18,3,Mobile App,Transaction,167,Brian Pennington,Female,Millennial,Divorced,edwardsalison@example.org,Family
168,2024-10-02,6,Family,Bus Tour,Able laugh technology,Morning,95.1,4,16,2024-10-18,1,Travel Agency,PayPal,168,Barbara Boyd,Male,Gen Z,Married,catherine08@example.org,Budget Traveler
169,2024-06-06,4,Spa&Relax,Bus Tour,Owner score consider,Evening,80.72,3,18,2024-06-24,3,Partner Site,Card,169,Kara Golden,Female,Gen Z,Widowed,timothywilson@example.org,Family
170,2024-11-01,5,Gastronomy,Self-Guided,Most teach body,Half Day,114.39,6,5,2024-11-06,3,Partner Site,Card,170,Tonya Sharp,Male,Boomer,Single,nphillips@example.com,Luxury Seeker
171,2024-07-26,5,Gastronomy,Group Tour,Mr side,Evening,54.81,5,6,2024-08-01,1,Mobile App,Card,171,John Lopez,Male,Boomer,Widowed,asmith@example.net,Solo Traveler
172,2024-01-27,4,Spa&Relax,Self-Guided,Seat else own,Half Day,83.48,1,26,2024-02-22,3,Travel Agency,Transaction,172,Terry Morris,Male,Gen Z,Widowed,ryan07@example.net,Solo Traveler
173,2024-05-16,4,Spa&Relax,VIP Experience,Plan line,Personalized,42.48,5,25,2024-06-10,2,Partner Site,PayPal,173,Cody Allen,Female,Gen X,Divorced,joseph34@example.net,Luxury Seeker
174,2024-04-13,5,Gastronomy,Walking Tour,Attention whole everyone,Personalized,101.1,7,15,2024-04-28,3,Travel Agency,Card,174,Timothy Tucker,Female,Boomer,Widowed,taylorchristina@example.org,Business Traveler
175,2024-07-09,5,Gastronomy,VIP Experience,Election,Personalized,140.04,10,20,2024-07-29,2,Website,PayPal,175,Gregory Velez,Female,Gen X,Widowed,elizabeth82@example.com,Budget Traveler
176,2024-07-20,2,Sport,Walking Tour,Although,Whole Day,39.87,3,7,2024-07-27,2,Website,Transaction,176,Justin Smith,Female,Gen Z,Single,vgutierrez@example.org,Budget Traveler
177,2024-08-10,3,Adventure,Group Tour,Lot hair writer,Personalized,102.78,7,18,2024-08-28,1,Mobile App,PayPal,177,Kevin Jones,Male,Gen Z,Divorced,aburgess@example.org,Budget Traveler
178,2024-03-20,4,Spa&Relax,Group Tour,Yes doctor,Personalized,105.52,3,21,2024-04-10,3,Website,Card,178,Adrian Atkins,Male,Millennial,Single,taylorlauren@example.net,Family
179,2024-12-18,1,Culture,Guided Tour,Until read drive some,Half Day,69.09,9,19,2025-01-06,3,Website,Card,179,Zachary Torres,Female,Millennial,Single,harrisonana@example.net,Solo Traveler
180,2024-02-03,3,Adventure,Self-Guided,Page happen,Whole Day,157.34,6,19,2024-02-22,3,Travel Agency,PayPal,180,Timothy Moore,Female,Gen X,Widowed,sherry87@example.org,Family
181,2024-09-21,6,Family,VIP Experience,Statement or parent,Personalized,71.49,1,9,2024-09-30,3,Website,PayPal,181,Victor Myers,Male,Millennial,Widowed,troykhan@example.org,Luxury Seeker
182,2024-07-22,4,Spa&Relax,Self-Guided,Phone my,Personalized,174.09,5,29,2024-08-20,3,Mobile App,Card,182,Jill Rich,Male,Gen Z,Widowed,rwashington@example.com,Family
183,2024-10-20,6,Family,Group Tour,Good large activity month,Whole Day,66.6,5,28,2024-11-17,2,Website,PayPal,183,Angel Williams,Male,Gen Z,Married,sharoncline@example.net,Budget Traveler
184,2024-02-21,6,Family,Bus Tour,Send boy relate,Half Day,177.05,1,26,2024-03-18,2,Website,PayPal,184,Amanda Avila,Male,Millennial,Widowed,jillbrown@example.com,Budget Traveler
185,2024-08-27,5,Gastronomy,Bus Tour,Tend add understand,Half Day,99.92,3,6,2024-09-02,4,Travel Agency,PayPal,185,Robert Phillips,Male,Gen X,Married,jgardner@example.org,Solo Traveler
186,2024-08-24,2,Sport,Bus Tour,Child,Half Day,185.56,10,12,2024-09-05,2,Website,PayPal,186,Mr. Jack Porter II,Female,Millennial,Single,crawfordjohn@example.net,Budget Traveler
187,2024-09-26,6,Family,Guided Tour,Start more food,Personalized,143.53,4,9,2024-10-05,4,Travel Agency,Card,187,Timothy Middleton,Male,Gen X,Single,dsanchez@example.org,Budget Traveler
188,2024-03-29,6,Family,Bus Tour,Tree fill onto,Whole Day,67.31,6,16,2024-04-14,3,Partner Site,Card,188,Beth Smith,Male,Gen X,Married,catherine76@example.net,Business Traveler
189,2024-10-14,6,Family,Self-Guided,Parent become,Morning,192.78,10,10,2024-10-24,1,Website,PayPal,189,Nicole Kline,Female,Gen X,Single,johnny79@example.org,Solo Traveler
190,2024-03-22,4,Spa&Relax,Self-Guided,Just,Whole Day,174.2,6,27,2024-04-18,4,Website,Card,190,Allen Sanders,Female,Boomer,Single,maria31@example.org,Budget Traveler
191,2024-05-10,6,Family,Guided Tour,Rule above from,Personalized,133.74,10,25,2024-06-04,3,Website,PayPal,191,Lisa Fuller,Male,Millennial,Married,raymond40@example.org,Luxury Seeker
192,2024-07-30,5,Gastronomy,Bus Tour,Tend should scene by,Personalized,199.43,6,8,2024-08-07,3,Mobile App,PayPal,192,Tiffany Webb,Male,Gen Z,Single,ncooper@example.com,Budget Traveler
193,2024-07-27,3,Adventure,Self-Guided,Member,Personalized,97.89,2,28,2024-08-24,2,Travel Agency,PayPal,193,Adam Bennett,Male,Millennial,Divorced,bwiley@example.org,Business Traveler
194,2024-06-16,4,Spa&Relax,Self-Guided,Box sometimes rest,Morning,79.86,3,2,2024-06-18,3,Website,Transaction,194,Sharon Perez,Male,Gen X,Married,davidbryant@example.org,Budget Traveler
195,2024-08-13,5,Gastronomy,Guided Tour,Any threat behavior,Evening,85.36,4,26,2024-09-08,1,Partner Site,Card,195,Melinda Parker,Female,Gen X,Married,david30@example.net,Family
196,2024-04-01,6,Family,Walking Tour,Church offer actually believe,Evening,90.48,7,8,2024-04-09,2,Website,Card,196,Ashley Cruz,Male,Gen X,Married,sanchezheidi@example.net,Business Traveler
197,2024-12-19,4,Spa&Relax,Walking Tour,Month dark,Personalized,165.3,10,27,2025-01-15,4,Mobile App,Card,197,Emily Wallace,Female,Millennial,Divorced,johnsonnathan@example.com,Solo Traveler
198,2024-06-08,6,Family,Guided Tour,Car traditional politics,Whole Day,144.31,5,20,2024-06-28,1,Mobile App,Card,198,Vincent Hamilton,Female,Millennial,Widowed,olambert@example.com,Family
199,2024-02-20,1,Culture,Self-Guided,Enough and,Whole Day,134.41,7,8,2024-02-28,1,Mobile App,Transaction,199,Mr. John Rivera,Male,Millennial,Widowed,jorgekrueger@example.com,Solo Traveler
200,2024-05-22,1,Culture,Bus Tour,Data difference,Personalized,96.14,5,1,2024-05-23,4,Travel Agency,Card,200,Kristen Hurst,Male,Boomer,Single,raymondcalhoun@example.com,Solo Traveler
201,2024-09-28,3,Adventure,Self-Guided,Section put,Whole Day,48.43,8,24,2024-10-22,3,Website,Card,201,Traci Romero,Male,Millennial,Married,brucemorales@example.com,Luxury Seeker
202,2024-07-08,4,Spa&Relax,VIP Experience,Wish difference,Whole Day,54.9,5,17,2024-07-25,3,Mobile App,Transaction,202,Robert Gaines,Female,Gen X,Divorced,hosborn@example.net,Solo Traveler
203,2024-06-09,6,Family,VIP Experience,Keep you,Whole Day,40.77,2,24,2024-07-03,3,Mobile App,Transaction,203,David Hall,Female,Millennial,Widowed,myerscharles@example.org,Business Traveler
204,2024-04-05,5,Gastronomy,Walking Tour,Dream structure some,Evening,166.42,3,26,2024-05-01,4,Travel Agency,Card,204,Joel Reed,Male,Boomer,Widowed,kevin95@example.com,Solo Traveler
205,2024-05-24,4,Spa&Relax,Guided Tour,Phone prove per,Whole Day,70.67,5,30,2024-06-23,2,Website,PayPal,205,Nicole Rodriguez,Male,Millennial,Single,angel20@example.org,Family
206,2024-07-02,4,Spa&Relax,Self-Guided,Floor tell national include,Morning,124.43,3,21,2024-07-23,4,Partner Site,Transaction,206,Brian Huber,Male,Boomer,Single,robertstanley@example.net,Business Traveler
207,2024-09-22,3,Adventure,Walking Tour,Reflect finally,Whole Day,115.16,2,6,2024-09-28,2,Mobile App,Transaction,207,Andrew Brown,Male,Gen Z,Single,kevin09@example.com,Budget Traveler
208,2024-11-22,4,Spa&Relax,Guided Tour,Magazine family,Morning,148.25,10,24,2024-12-16,4,Partner Site,Transaction,208,Eric Torres,Male,Gen X,Married,michaeldalton@example.com,Budget Traveler
209,2024-06-16,3,Adventure,Guided Tour,Kitchen away,Whole Day,60.06,1,24,2024-07-10,1,Partner Site,Transaction,209,Jennifer Cain,Male,Millennial,Single,davewoodward@example.org,Solo Traveler
210,2024-05-09,3,Adventure,Guided Tour,Follow,Half Day,134.26,3,7,2024-05-16,4,Website,PayPal,210,Patricia Lee,Female,Gen Z,Married,randy35@example.org,Budget Traveler
211,2024-09-01,6,Family,Bus Tour,Here,Personalized,184.95,2,19,2024-09-20,3,Website,Card,211,Hector Hudson,Male,Gen X,Divorced,jadams@example.com,Budget Traveler
212,2024-02-09,1,Culture,Bus Tour,Plan within,Morning,57.35,7,21,2024-03-01,1,Travel Agency,Card,212,Mrs. Rebecca Ward,Male,Gen Z,Single,ericpage@example.com,Family
213,2024-12-15,1,Culture,Group Tour,Better rest just,Evening,161.6,8,14,2024-12-29,1,Travel Agency,Card,213,Kathryn Barr,Female,Gen Z,Married,kevin30@example.net,Luxury Seeker
214,2024-08-17,5,Gastronomy,VIP Experience,Food,Half Day,174.05,8,2,2024-08-19,2,Partner Site,Card,214,Brett Bailey,Male,Boomer,Single,zhernandez@example.net,Luxury Seeker
215,2024-11-17,6,Family,Walking Tour,West accept TV,Half Day,179.61,7,16,2024-12-03,4,Travel Agency,Card,215,David Fox,Male,Millennial,Single,johnsoncameron@example.net,Solo Traveler
216,2024-01-19,4,Spa&Relax,Self-Guided,Have hundred artist,Evening,27.13,3,23,2024-02-11,2,Travel Agency,Transaction,216,Belinda Barnes,Male,Gen Z,Married,bellmatthew@example.org,Solo Traveler
217,2024-04-14,3,Adventure,Walking Tour,Than short,Whole Day,189.69,10,23,2024-05-07,4,Travel Agency,PayPal,217,Roger King,Female,Gen X,Married,lisa71@example.com,Family
218,2024-03-01,5,Gastronomy,Self-Guided,Because deal may,Whole Day,110.98,5,2,2024-03-03,1,Travel Agency,Transaction,218,Debra King,Female,Gen Z,Married,hallanna@example.com,Solo Traveler
219,2024-10-05,6,Family,Self-Guided,Really window country,Whole Day,132.4,7,7,2024-10-12,2,Mobile App,Transaction,219,Bryan Wiley,Male,Millennial,Divorced,baileytanner@example.org,Budget Traveler
220,2024-05-12,3,Adventure,VIP Experience,Behind or consumer,Personalized,109.8,5,25,2024-06-06,4,Partner Site,Card,220,Becky Short,Male,Millennial,Divorced,wwilliams@example.com,Business Traveler
221,2024-07-10,6,Family,Guided Tour,Reduce together,Half Day,49.76,5,15,2024-07-25,2,Travel Agency,Transaction,221,Patricia Mcdonald,Female,Gen X,Married,travisjones@example.com,Family
222,2024-06-01,6,Family,Bus Tour,Protect full company,Half Day,145.0,1,7,2024-06-08,1,Mobile App,Card,222,Christine White,Male,Millennial,Married,patrickgarcia@example.net,Luxury Seeker
223,2024-10-18,6,Family,Guided Tour,Where need,Morning,48.37,5,9,2024-10-27,1,Travel Agency,PayPal,223,Haley Morrison,Female,Gen X,Widowed,michellejenkins@example.org,Solo Traveler
224,2024-12-08,1,Culture,Self-Guided,Religious,Evening,121.84,6,20,2024-12-28,3,Mobile App,PayPal,224,Darrell Martinez,Female,Gen Z,Widowed,christopherarmstrong@example.org,Family
225,2024-04-21,4,Spa&Relax,Guided Tour,Fact,Evening,163.86,1,29,2024-05-20,3,Travel Agency,Card,225,Michael Chapman,Male,Boomer,Single,thomas41@example.com,Solo Traveler
226,2024-01-07,1,Culture,Guided Tour,Establish three city,Half Day,71.94,10,17,2024-01-24,3,Website,Transaction,226,Cathy Rivera,Male,Gen Z,Divorced,zconley@example.org,Business Traveler
227,2024-04-06,4,Spa&Relax,Walking Tour,Live,Half Day,33.75,3,15,2024-04-21,2,Partner Site,Card,227,Zachary Turner,Male,Millennial,Divorced,underwoodbobby@example.org,Luxury Seeker
228,2024-01-26,4,Spa&Relax,Self-Guided,Hot,Personalized,188.41,10,28,2024-02-23,1,Travel Agency,Transaction,228,Justin Bryant,Male,Gen X,Married,jordancarl@example.net,Luxury Seeker
229,2024-04-20,2,Sport,Bus Tour,Network better,Whole Day,114.96,2,22,2024-05-12,3,Mobile App,Transaction,229,Anita Rhodes,Female,Gen X,Single,andersonjames@example.com,Budget Traveler
230,2024-08-25,5,Gastronomy,Self-Guided,Next wait,Whole Day,47.91,9,9,2024-09-03,1,Mobile App,PayPal,230,Michael Gonzalez,Male,Gen Z,Married,woodamanda@example.net,Family
231,2024-06-29,5,Gastronomy,Group Tour,Media color,Personalized,153.81,10,26,2024-07-25,4,Partner Site,PayPal,231,Mrs. Jessica Ayala MD,Male,Gen Z,Single,shannon81@example.org,Luxury Seeker
232,2024-02-28,6,Family,VIP Experience,Between green,Morning,90.18,3,11,2024-03-10,4,Partner Site,PayPal,232,Faith Mccormick,Male,Gen Z,Married,vwagner@example.com,Luxury Seeker
233,2024-10-31,6,Family,Walking Tour,Fear build,Whole Day,78.27,3,4,2024-11-04,3,Partner Site,PayPal,233,Timothy Miller,Female,Boomer,Single,franksanchez@example.net,Family
234,2024-11-03,5,Gastronomy,VIP Experience,Everything will coach,Morning,160.72,2,7,2024-11-10,4,Partner Site,Transaction,234,Samuel Kidd,Female,Millennial,Widowed,yrobinson@example.net,Luxury Seeker
235,2024-04-01,1,Culture,Self-Guided,Speak blue,Morning,195.89,9,16,2024-04-17,2,Travel Agency,PayPal,235,Dennis Pineda,Male,Millennial,Divorced,matthewsmith@example.net,Solo Traveler
236,2024-10-20,1,Culture,VIP Experience,Size glass trade form,Evening,53.76,5,19,2024-11-08,2,Partner Site,Card,236,Tony Rogers,Female,Millennial,Divorced,pjohnson@example.org,Business Traveler
237,2024-07-14,6,Family,Self-Guided,Director interview easy,Half Day,49.11,6,18,2024-08-01,4,Mobile App,Transaction,237,Sara Mcdowell,Female,Boomer,Married,campbellchristina@example.com,Solo Traveler
238,2024-05-04,5,Gastronomy,Self-Guided,Against right,Half Day,105.58,2,22,2024-05-26,4,Travel Agency,Card,238,Diana Bennett,Male,Boomer,Widowed,joelrodriguez@example.com,Family
239,2024-01-15,1,Culture,VIP Experience,Democrat bag,Morning,125.86,7,2,2024-01-17,4,Website,Card,239,Jessica Doyle,Female,Gen X,Divorced,brendan88@example.com,Luxury Seeker
240,2024-07-26,6,Family,Guided Tour,Each treatment interest hit,Half Day,117.96,1,13,2024-08-08,4,Partner Site,Transaction,240,Mary Webb,Male,Gen Z,Widowed,avilajohn@example.net,Solo Traveler
241,2024-03-27,5,Gastronomy,Self-Guided,Great too,Morning,79.83,1,19,2024-04-15,2,Mobile App,Transaction,241,Mark Torres,Male,Gen X,Single,mgolden@example.org,Solo Traveler
242,2024-09-10,2,Sport,VIP Experience,Support night both win,Whole Day,78.46,4,15,2024-09-25,1,Mobile App,PayPal,242,Julia Vasquez,Male,Gen X,Divorced,williamsrobert@example.com,Family
243,2024-02-24,6,Family,VIP Experience,Six indicate during,Evening,68.75,9,13,2024-03-08,2,Partner Site,Transaction,243,Michael Gonzalez,Female,Millennial,Single,susanlin@example.net,Budget Traveler
244,2024-01-28,1,Culture,Guided Tour,He Congress,Evening,30.61,10,9,2024-02-06,4,Website,Transaction,244,Alison Moyer,Female,Gen Z,Widowed,sherri74@example.net,Budget Traveler
245,2024-08-30,2,Sport,Self-Guided,Through cost product,Evening,188.36,5,12,2024-09-11,2,Travel Agency,Card,245,Diane Johnson,Female,Millennial,Married,myersmorgan@example.com,Luxury Seeker
