Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
138,2023-07-05,4,Spa&Relax,Walking Tour,Ok consider race,Morning,89.21,4,28,2023-08-02,3,Partner Site,Card,138,Karen Welch,Female,Gen X,Single,clamb@example.com,Solo Traveler
139,2023-12-14,3,Adventure,Guided Tour,Station,Evening,116.15,3,2,2023-12-16,1,Travel Agency,Transaction,139,Joseph Simpson,Male,Boomer,Married,ingrampatrick@example.net,Budget Traveler
140,2023-05-07,2,Sport,Walking Tour,Care whether fine,Morning,123.6,1,19,2023-05-26,4,Travel Agency,PayPal,140,Eric Rosario,Male,Gen X,Widowed,durandawn@example.org,Solo Traveler
141,2023-06-30,2,Sport,Self-Guided,Quite public thus,Personalized,145.2,10,15,2023-07-15,1,Website,PayPal,141,Michelle Briggs,Female,Boomer,Divorced,imartinez@example.com,Budget Traveler
142,2023-05-29,6,Family,VIP Experience,Staff behavior,Evening,167.11,8,13,2023-06-11,4,Travel Agency,Transaction,142,William Phillips,Male,Boomer,Widowed,daryl67@example.org,Solo Traveler
143,2023-11-30,5,Gastronomy,Bus Tour,Receive indeed truth,Personalized,168.91,7,9,2023-12-09,4,Travel Agency,PayPal,143,Jeffery Edwards,Male,Gen X,Married,yvettehernandez@example.org,Solo Traveler
144,2023-04-12,4,Spa&Relax,Guided Tour,Check give,Evening,64.16,4,24,2023-05-06,2,Partner Site,Card,144,Margaret Juarez,Male,Gen Z,Single,christina09@example.org,Family
145,2023-09-24,3,Adventure,VIP Experience,Education miss,Personalized,89.57,10,24,2023-10-18,4,Website,Card,145,Adam Stewart,Female,Gen Z,Single,rharvey@example.org,Budget Traveler
146,2023-10-07,4,Spa&Relax,Self-Guided,Someone doctor,Morning,37.84,9,5,2023-10-12,4,Mobile App,Card,146,Justin Adams,Female,Gen X,Divorced,daniel93@example.com,Solo Traveler
147,2023-10-29,3,Adventure,Guided Tour,Mr sport,Personalized,89.39,2,21,2023-11-19,3,Partner Site,Card,147,Catherine Smith,Female,Gen X,Single,robert45@example.org,Family
148,2023-12-20,1,Culture,Group Tour,Civil choice,Half Day,20.01,4,23,2024-01-12,3,Mobile App,Card,148,Tanner Rojas,Male,Boomer,Single,paulsamantha@example.net,Luxury Seeker
149,2023-09-05,2,Sport,Walking Tour,View check,Personalized,70.56,10,4,2023-09-09,2,Travel Agency,Transaction,149,Melissa Mosley,Female,Millennial,Single,nicholas83@example.org,Budget Traveler
150,2023-10-13,2,Sport,Walking Tour,Pick treat,Half Day,115.91,3,26,2023-11-08,3,Website,Card,150,Teresa Armstrong,Female,Gen Z,Divorced,davidboyle@example.org,Family
151,2023-10-31,5,Gastronomy,Bus Tour,Light wonder pull,Evening,125.01,4,20,2023-11-20,4,Partner Site,Card,151,Abigail Peterson,Male,Boomer,Widowed,kevindavis@example.org,Luxury Seeker
152,2023-10-04,3,Adventure,Walking Tour,Wear whether smile,Half Day,141.51,8,25,2023-10-29,4,Website,Card,152,Michael Chapman,Female,Millennial,Divorced,melissa68@example.org,Budget Traveler
153,2023-04-19,6,Family,Walking Tour,Particular black again,Morning,145.03,6,14,2023-05-03,3,Travel Agency,Transaction,153,Nicholas Perez,Female,Millennial,Widowed,vjohnson@example.net,Luxury Seeker
154,2023-11-27,2,Sport,Self-Guided,National economic,Morning,85.18,6,17,2023-12-14,2,Partner Site,PayPal,154,Sabrina Luna,Male,Boomer,Widowed,joshua24@example.com,Solo Traveler
155,2023-10-18,2,Sport,Guided Tour,Expert open,Evening,73.36,9,6,2023-10-24,1,Mobile App,PayPal,155,Debbie Reyes,Female,Gen Z,Single,theresareynolds@example.org,Luxury Seeker
156,2023-07-04,2,Sport,VIP Experience,Improve successful imagine,Morning,168.07,7,11,2023-07-15,3,Travel Agency,Card,156,Brian Richard,Female,Millennial,Widowed,roberthernandez@example.org,Solo Traveler
157,2023-02-02,2,Sport,Self-Guided,Music wait improve,Half Day,196.3,9,6,2023-02-08,3,Website,PayPal,157,Claudia Hill,Male,Gen Z,Single,jhernandez@example.net,Solo Traveler
158,2023-07-01,5,Gastronomy,Group Tour,Throw staff phone,Evening,37.57,1,9,2023-07-10,4,Mobile App,PayPal,158,Brenda Owens DVM,Female,Boomer,Divorced,tgonzalez@example.com,Budget Traveler
159,2023-08-14,6,Family,Guided Tour,Soldier wait,Personalized,152.15,9,10,2023-08-24,3,Travel Agency,Card,159,Adam Martinez,Male,Gen Z,Single,igraham@example.com,Business Traveler
160,2023-08-05,2,Sport,Walking Tour,Charge support,Personalized,139.45,2,4,2023-08-09,3,Partner Site,Card,160,David Taylor,Female,Millennial,Single,sroth@example.com,Business Traveler
161,2023-10-26,1,Culture,Guided Tour,Quite,Personalized,174.5,10,28,2023-11-23,2,Travel Agency,PayPal,161,Mary Miller,Male,Gen X,Divorced,susannguyen@example.org,Luxury Seeker
162,2023-03-09,5,Gastronomy,Walking Tour,Democrat better,Morning,174.69,6,11,2023-03-20,1,Partner Site,Card,162,Michael Shields,Female,Boomer,Single,monique99@example.net,Solo Traveler
163,2023-01-21,6,Family,VIP Experience,Though sound,Half Day,92.93,10,18,2023-02-08,4,Website,Card,163,Jason Butler,Female,Boomer,Widowed,ibrock@example.net,Luxury Seeker
164,2023-06-09,6,Family,Bus Tour,Use few almost,Evening,103.29,4,14,2023-06-23,4,Partner Site,PayPal,164,Amy May,Female,Millennial,Married,zacharydavis@example.com,Solo Traveler
165,2023-04-01,4,Spa&Relax,Group Tour,Describe,Whole Day,165.84,6,5,2023-04-06,1,Mobile App,Card,165,Anna Rogers,Male,Millennial,Widowed,christinebeck@example.org,Family
166,2023-10-26,5,Gastronomy,VIP Experience,Beat rather,Half Day,136.57,6,10,2023-11-05,1,Partner Site,Transaction,166,Matthew Franco,Female,Millennial,Single,james08@example.net,Business Traveler
167,2023-07-22,3,Adventure,Group Tour,You material,Personalized,103.46,4,19,2023-08-10,3,Website,PayPal,167,Katherine Price,Female,Millennial,Single,mcneilaaron@example.com,Solo Traveler
168,2023-08-03,2,Sport,Walking Tour,Recently company detail,Whole Day,139.04,6,2,2023-08-05,3,Mobile App,Transaction,168,Michael Smith,Male,Millennial,Single,perryjonathan@example.org,Family
169,2023-09-10,6,Family,Guided Tour,Majority positive player,Half Day,89.14,6,5,2023-09-15,4,Partner Site,PayPal,169,Karen Solis,Male,Millennial,Widowed,brian53@example.org,Solo Traveler
170,2023-08-26,1,Culture,Walking Tour,Also herself,Personalized,157.07,6,4,2023-08-30,1,Partner Site,Card,170,Denise Brock,Female,Gen Z,Married,brittany36@example.net,Family
171,2023-10-14,1,Culture,Guided Tour,Exactly politics,Evening,78.72,6,8,2023-10-22,4,Partner Site,PayPal,171,Ryan Carney,Female,Millennial,Widowed,schmidtgregory@example.net,Solo Traveler
172,2023-10-30,1,Culture,Group Tour,Age process,Evening,97.46,3,30,2023-11-29,4,Travel Agency,Transaction,172,Jeffrey Herman,Female,Millennial,Married,gmann@example.com,Business Traveler
173,2023-09-18,3,Adventure,Self-Guided,Either new,Personalized,144.8,10,12,2023-09-30,3,Partner Site,Transaction,173,Amber Baxter,Female,Boomer,Divorced,leerebecca@example.com,Budget Traveler
174,2023-03-31,5,Gastronomy,Self-Guided,Short operation blue,Evening,156.66,1,10,2023-04-10,1,Website,PayPal,174,Kylie Hughes,Female,Boomer,Divorced,amy32@example.com,Family
175,2023-08-17,4,Spa&Relax,Walking Tour,Truth man,Personalized,160.66,10,15,2023-09-01,2,Mobile App,Transaction,175,Anthony Morales,Male,Gen Z,Married,jeffreyprice@example.com,Family
176,2023-02-26,5,Gastronomy,VIP Experience,Fact yourself,Morning,186.5,7,27,2023-03-25,4,Mobile App,Transaction,176,Lisa Everett,Male,Gen X,Single,stephaniebrown@example.net,Luxury Seeker
177,2023-02-16,5,Gastronomy,Self-Guided,Better yeah,Personalized,77.87,4,15,2023-03-03,3,Partner Site,PayPal,177,Brian Phillips,Male,Gen Z,Single,alexanderharvey@example.com,Family
178,2023-05-16,4,Spa&Relax,Group Tour,Court rich,Evening,48.64,3,28,2023-06-13,2,Travel Agency,PayPal,178,Michael Williams,Male,Boomer,Widowed,msnyder@example.net,Luxury Seeker
179,2023-05-25,5,Gastronomy,Walking Tour,Time,Personalized,199.92,3,1,2023-05-26,1,Partner Site,PayPal,179,Amber Ponce,Female,Gen X,Married,vharris@example.net,Luxury Seeker
180,2023-01-10,3,Adventure,Guided Tour,Marriage,Morning,23.93,4,5,2023-01-15,3,Travel Agency,PayPal,180,Richard Walsh,Male,Millennial,Married,rogerware@example.com,Business Traveler
181,2023-11-27,3,Adventure,Guided Tour,Child future series money,Whole Day,164.35,2,13,2023-12-10,2,Travel Agency,PayPal,181,Peter Holden,Female,Gen Z,Married,fbarnes@example.org,Budget Traveler
182,2023-07-16,3,Adventure,Bus Tour,Tell number himself,Whole Day,195.5,1,29,2023-08-14,3,Website,Transaction,182,Shawn Smith,Female,Boomer,Widowed,rogerfrench@example.net,Luxury Seeker
183,2023-10-09,3,Adventure,Self-Guided,Arm base,Whole Day,45.8,10,28,2023-11-06,2,Mobile App,Transaction,183,Sue Holland,Male,Millennial,Married,amills@example.net,Budget Traveler
184,2023-03-19,1,Culture,Self-Guided,Keep amount change,Morning,129.59,1,10,2023-03-29,2,Travel Agency,PayPal,184,Matthew Lopez,Female,Gen X,Married,deborah37@example.com,Family
185,2023-01-22,2,Sport,Group Tour,Likely floor interest,Whole Day,190.29,10,29,2023-02-20,4,Travel Agency,Card,185,Scott Thompson,Male,Boomer,Widowed,prichardson@example.org,Business Traveler
186,2023-06-22,2,Sport,Walking Tour,Pass service soldier,Half Day,181.53,10,28,2023-07-20,4,Travel Agency,Card,186,Jose Smith,Female,Millennial,Married,kimberly91@example.net,Budget Traveler
187,2023-10-04,1,Culture,Walking Tour,Clearly size,Evening,51.94,8,7,2023-10-11,2,Partner Site,Card,187,Mary Taylor,Female,Millennial,Single,tracypark@example.com,Luxury Seeker
188,2023-09-06,4,Spa&Relax,Guided Tour,Such language set,Morning,173.16,6,2,2023-09-08,2,Website,Card,188,Adam Terrell,Male,Millennial,Widowed,courtneyswanson@example.net,Budget Traveler
189,2023-07-31,1,Culture,VIP Experience,Author may,Whole Day,158.67,6,23,2023-08-23,3,Partner Site,Transaction,189,Jessica Anderson,Male,Gen X,Single,novakmatthew@example.net,Luxury Seeker
190,2023-07-13,4,Spa&Relax,VIP Experience,Mean might word,Personalized,60.65,5,23,2023-08-05,2,Travel Agency,Transaction,190,Nichole Doyle,Male,Gen X,Married,melindahoward@example.net,Luxury Seeker
191,2023-06-03,3,Adventure,Guided Tour,Bad moment phone question,Whole Day,58.7,5,26,2023-06-29,4,Travel Agency,Card,191,Mary Jensen,Female,Gen X,Widowed,ebernard@example.com,Solo Traveler
192,2023-11-16,2,Sport,Self-Guided,Step road,Morning,97.76,2,22,2023-12-08,1,Mobile App,Card,192,Jacqueline Bonilla,Female,Millennial,Single,jeffrey46@example.org,Family
193,2023-09-03,3,Adventure,VIP Experience,Opportunity almost full,Personalized,47.8,8,30,2023-10-03,2,Mobile App,Card,193,Alexandria Rogers,Female,Gen Z,Married,mercermichael@example.net,Family
194,2023-04-18,6,Family,Self-Guided,Price plan specific,Personalized,107.38,2,25,2023-05-13,1,Website,PayPal,194,Teresa Foster,Female,Boomer,Divorced,lhernandez@example.com,Luxury Seeker
195,2023-11-23,3,Adventure,Guided Tour,Authority street trouble,Half Day,87.61,5,24,2023-12-17,2,Partner Site,PayPal,195,Mark Salas,Female,Gen X,Single,christinemccarthy@example.com,Budget Traveler
196,2023-04-22,3,Adventure,Guided Tour,Song lead,Personalized,163.15,3,7,2023-04-29,2,Website,Card,196,David Peterson,Male,Boomer,Single,zachary44@example.org,Budget Traveler
197,2023-03-31,2,Sport,VIP Experience,Agent read soldier main,Morning,141.67,7,5,2023-04-05,1,Website,Card,197,Brooke Caldwell,Female,Gen X,Widowed,ryancarroll@example.org,Business Traveler
198,2023-08-25,2,Sport,Self-Guided,Card memory,Half Day,172.12,3,8,2023-09-02,2,Partner Site,Transaction,198,Katherine Wright,Female,Millennial,Widowed,robinsonsandra@example.org,Solo Traveler
199,2023-05-16,6,Family,Self-Guided,Material protect central paper,Evening,162.04,10,7,2023-05-23,2,Partner Site,Card,199,Kayla White,Female,Millennial,Widowed,nathan18@example.com,Budget Traveler
200,2023-11-15,4,Spa&Relax,VIP Experience,Heavy chance treatment which,Half Day,120.79,1,27,2023-12-12,3,Mobile App,Card,200,Evelyn Stephens,Male,Boomer,Divorced,russell96@example.com,Solo Traveler
201,2023-08-06,4,Spa&Relax,Walking Tour,Head room country,Evening,194.42,10,16,2023-08-22,4,Partner Site,Transaction,201,Michael Horn,Female,Millennial,Married,steventhompson@example.com,Family
202,2023-01-05,2,Sport,VIP Experience,Leave thus,Whole Day,149.26,9,20,2023-01-25,3,Website,Transaction,202,Frank Patterson,Female,Millennial,Widowed,caroljacobs@example.net,Budget Traveler
203,2023-10-23,6,Family,Group Tour,Interest opportunity,Personalized,92.2,6,6,2023-10-29,3,Travel Agency,Card,203,Amber Rose,Male,Boomer,Divorced,leejohn@example.net,Budget Traveler
204,2023-08-15,5,Gastronomy,Group Tour,Environment against wish,Whole Day,72.12,1,21,2023-09-05,3,Partner Site,Card,204,Brian Neal,Male,Boomer,Married,thomasbrian@example.org,Family
205,2023-10-23,3,Adventure,Self-Guided,Admit watch player difference,Personalized,112.92,3,15,2023-11-07,1,Travel Agency,Card,205,Vanessa Carroll,Male,Gen X,Married,ujohnson@example.com,Luxury Seeker
206,2023-03-19,1,Culture,Group Tour,Popular water sense,Morning,57.06,2,10,2023-03-29,3,Partner Site,PayPal,206,Erik Garcia,Female,Gen X,Widowed,rachelcoleman@example.net,Luxury Seeker
207,2023-07-11,4,Spa&Relax,Walking Tour,Campaign single entire,Evening,46.4,8,26,2023-08-06,4,Website,PayPal,207,Erin Santiago,Female,Gen Z,Widowed,rodneybarnes@example.net,Budget Traveler
208,2023-04-10,6,Family,VIP Experience,Machine,Half Day,29.33,7,8,2023-04-18,2,Travel Agency,PayPal,208,Charles Cameron,Female,Boomer,Divorced,lori08@example.org,Solo Traveler
209,2023-12-07,1,Culture,Bus Tour,Become north,Whole Day,176.94,1,10,2023-12-17,2,Website,Transaction,209,Perry Hall,Female,Gen Z,Married,jeffreyspencer@example.com,Business Traveler
210,2023-07-06,2,Sport,Guided Tour,Thought each,Personalized,78.4,9,8,2023-07-14,2,Partner Site,Card,210,Lydia King,Male,Gen Z,Married,esantos@example.com,Luxury Seeker
211,2023-02-08,2,Sport,Self-Guided,To throw,Evening,120.92,5,15,2023-02-23,1,Website,Card,211,Joseph Bryant,Female,Millennial,Single,isolomon@example.org,Budget Traveler
212,2023-04-21,6,Family,Bus Tour,Know task day,Whole Day,62.67,1,4,2023-04-25,1,Travel Agency,Transaction,212,Luis Miranda,Male,Gen Z,Single,ramoscheyenne@example.net,Budget Traveler
213,2023-02-04,2,Sport,Self-Guided,Lose two,Half Day,36.69,4,10,2023-02-14,3,Website,Transaction,213,Penny Morse,Male,Boomer,Divorced,tramos@example.net,Family
214,2023-01-21,6,Family,Walking Tour,Raise answer,Personalized,85.27,5,20,2023-02-10,3,Mobile App,Card,214,Johnathan Maldonado,Female,Boomer,Divorced,hwilliams@example.com,Business Traveler
215,2023-04-21,1,Culture,Guided Tour,Goal,Half Day,112.57,5,9,2023-04-30,2,Travel Agency,Card,215,Mrs. Elizabeth Scott,Male,Gen X,Single,james31@example.org,Business Traveler
216,2023-03-19,1,Culture,Bus Tour,Capital war street particular,Morning,179.31,3,26,2023-04-14,2,Travel Agency,Card,216,Christopher Medina,Female,Millennial,Widowed,xcurry@example.net,Family
217,2023-09-03,2,Sport,Self-Guided,Form matter,Whole Day,86.81,7,26,2023-09-29,2,Mobile App,Card,217,Elizabeth Ellis,Male,Gen X,Married,townsenddoris@example.org,Budget Traveler
218,2023-02-05,5,Gastronomy,Bus Tour,List camera condition,Half Day,102.89,5,23,2023-02-28,1,Website,PayPal,218,Margaret Moody,Female,Millennial,Single,wardcasey@example.org,Business Traveler
219,2023-09-10,4,Spa&Relax,VIP Experience,Why continue,Morning,140.25,2,10,2023-09-20,3,Partner Site,Card,219,Austin Mendoza,Female,Gen X,Married,shawn14@example.com,Solo Traveler
220,2023-12-04,5,Gastronomy,Walking Tour,So board,Morning,128.15,2,11,2023-12-15,4,Website,PayPal,220,Sheryl Salinas,Male,Boomer,Divorced,kbyrd@example.com,Solo Traveler
221,2023-12-02,4,Spa&Relax,Guided Tour,Per world,Evening,177.75,7,28,2023-12-30,2,Mobile App,Transaction,221,William Nguyen,Female,Millennial,Divorced,williamscynthia@example.com,Budget Traveler
222,2023-09-20,1,Culture,VIP Experience,Sense part,Evening,177.17,4,5,2023-09-25,4,Travel Agency,Card,222,Stanley Fletcher,Female,Gen Z,Married,brockwilliam@example.com,Luxury Seeker
223,2023-10-19,1,Culture,Group Tour,Lawyer rock,Personalized,49.63,8,15,2023-11-03,3,Partner Site,Card,223,Mr. Robert Phillips PhD,Male,Gen Z,Divorced,bryantkatie@example.com,Family
224,2023-09-09,2,Sport,Bus Tour,Tough decide program,Whole Day,84.37,1,8,2023-09-17,1,Partner Site,Transaction,224,Matthew Navarro,Male,Millennial,Single,traceywallace@example.com,Luxury Seeker
225,2023-05-21,4,Spa&Relax,VIP Experience,General west,Evening,110.43,3,19,2023-06-09,4,Website,Transaction,225,Jordan Johnson,Male,Boomer,Married,oshah@example.com,Budget Traveler
226,2023-05-16,2,Sport,Guided Tour,Take contain,Morning,190.9,8,3,2023-05-19,3,Website,Transaction,226,Mr. Thomas Scott,Male,Boomer,Divorced,judith46@example.net,Business Traveler
227,2023-02-27,4,Spa&Relax,VIP Experience,Great start process,Half Day,123.48,3,8,2023-03-07,4,Partner Site,Transaction,227,Frank Nichols,Male,Millennial,Divorced,jason52@example.org,Luxury Seeker
228,2023-12-14,1,Culture,Walking Tour,Respond politics during year,Personalized,159.74,4,22,2024-01-05,1,Mobile App,Transaction,228,Darin Mills,Male,Boomer,Married,ffrench@example.org,Solo Traveler
229,2023-01-28,4,Spa&Relax,VIP Experience,Have whether behavior,Half Day,83.86,3,3,2023-01-31,4,Website,PayPal,229,Eric Baker,Female,Gen Z,Divorced,stephen33@example.net,Family
230,2023-07-12,6,Family,Bus Tour,Add chair,Morning,163.25,6,10,2023-07-22,1,Partner Site,PayPal,230,Charles Turner,Male,Boomer,Single,younganthony@example.com,Family
231,2023-06-09,6,Family,Bus Tour,Shake that impact,Evening,174.44,1,22,2023-07-01,4,Mobile App,Transaction,231,Sheila Thomas,Female,Boomer,Single,kimberlylucero@example.org,Budget Traveler
232,2023-06-03,4,Spa&Relax,Guided Tour,Understand answer area,Evening,197.07,4,27,2023-06-30,3,Travel Agency,Card,232,Brett French,Male,Millennial,Single,millerkristen@example.net,Business Traveler
233,2023-01-11,6,Family,Group Tour,Practice never light Republican,Morning,193.9,8,24,2023-02-04,4,Partner Site,Card,233,Tonya Edwards,Male,Gen X,Married,andersondanielle@example.com,Family
234,2023-08-24,2,Sport,Self-Guided,Scientist everyone,Half Day,65.83,7,26,2023-09-19,4,Travel Agency,Transaction,234,Jacob White,Male,Gen Z,Widowed,mmoore@example.com,Family
235,2023-12-30,5,Gastronomy,Walking Tour,Adult assume chair,Evening,104.93,10,2,2024-01-01,3,Website,Card,235,Taylor Raymond,Male,Millennial,Divorced,nancycarlson@example.com,Family
236,2023-01-08,2,Sport,VIP Experience,Since meet section without,Morning,56.23,4,30,2023-02-07,2,Website,Card,236,Brandon Eaton,Male,Gen Z,Married,sanchezkimberly@example.com,Business Traveler
237,2023-04-19,2,Sport,Self-Guided,Five,Morning,32.71,2,11,2023-04-30,4,Website,PayPal,237,Jamie Scott,Female,Gen X,Widowed,jchapman@example.com,Budget Traveler
238,2023-12-30,2,Sport,Guided Tour,Material economic even,Half Day,184.38,7,15,2024-01-14,3,Website,Transaction,238,Anthony Castro,Female,Gen Z,Widowed,scott41@example.net,Family
239,2023-03-02,5,Gastronomy,Bus Tour,Large million,Half Day,20.42,1,28,2023-03-30,3,Website,Transaction,239,Steven Lynch,Male,Gen Z,Single,woodantonio@example.net,Family
240,2023-09-25,3,Adventure,Group Tour,Himself sea social,Evening,143.96,4,29,2023-10-24,3,Website,PayPal,240,Jaime Hamilton,Male,Millennial,Married,dkennedy@example.org,Family
241,2023-02-23,4,Spa&Relax,Walking Tour,Compare race enough visit,Whole Day,85.51,10,5,2023-02-28,1,Travel Agency,Card,241,Stephanie Lewis,Female,Gen Z,Married,jennifer67@example.org,Family
242,2023-09-09,6,Family,Bus Tour,Particularly,Half Day,108.23,5,14,2023-09-23,2,Partner Site,Transaction,242,Bradley Cervantes,Male,Gen Z,Widowed,gonzalezjames@example.com,Luxury Seeker
243,2023-03-16,3,Adventure,Self-Guided,North role mention theory,Whole Day,71.09,7,5,2023-03-21,3,Website,Card,243,Nicholas Garcia,Male,Millennial,Widowed,ablack@example.com,Budget Traveler
244,2023-04-12,3,Adventure,Bus Tour,Place those peace,Whole Day,51.59,4,3,2023-04-15,3,Website,PayPal,244,James Lee,Female,Boomer,Single,amandanelson@example.net,Business Traveler
245,2023-10-30,3,Adventure,Self-Guided,Budget very create sing,Half Day,117.78,2,27,2023-11-26,1,Partner Site,Card,245,Jacob Parker,Female,Gen X,Married,matthewjones@example.com,Budget Traveler
